order_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento_pct,canal,ingreso_neto
ORD005806,CLI0098,PRD075,2022-03-08,4,168.7,0.0,Tienda Física,674.8
ORD005807,CLI0453,PRD044,2023-12-06,2,194.96,0.05,Tienda Física,370.42
ORD005808,CLI0455,PRD024,2023-05-04,5,507.84,0.05,Online,2412.24
ORD005809,CLI0002,PRD005,2022-12-14,4,580.23,0.0,Tienda Física,2320.92
ORD005810,CLI0254,PRD050,2023-11-19,2,441.75,0.0,App Móvil,883.5
ORD005811,CLI0192,PRD006,2022-10-30,2,320.36,0.0,App Móvil,640.72
ORD005812,CLI0446,PRD003,2023-11-07,5,236.64,0.15,Online,1005.72
ORD005813,CLI0161,PRD056,2022-11-07,3,204.92,0.15,Online,522.55
ORD005814,CLI0361,PRD018,2024-01-08,2,311.99,0.05,App Móvil,592.78
ORD005815,CLI0059,PRD053,2022-09-15,3,290.91,0.2,Tienda Física,698.18
ORD005816,CLI0107,PRD053,2022-05-25,1,290.91,0.05,Marketplace,276.36
ORD005817,CLI0493,PRD062,2023-08-18,1,61.06,0.0,Online,61.06
ORD005818,CLI0193,PRD042,2022-06-15,3,429.29,0.0,Marketplace,1287.87
ORD005819,CLI0383,PRD062,2024-02-07,2,61.06,0.15,Online,103.8
ORD005820,CLI0484,PRD040,2023-07-12,3,186.0,0.05,Online,530.1
ORD005821,CLI0483,PRD010,2022-08-07,2,266.02,0.2,App Móvil,425.63
ORD005822,CLI0010,PRD031,2022-07-20,3,260.83,0.05,Tienda Física,743.37
ORD005823,CLI0117,PRD003,2024-01-11,4,236.64,0.15,Online,804.58
ORD005824,CLI0358,PRD048,2023-06-06,4,40.26,0.1,Tienda Física,144.94
ORD005825,CLI0464,PRD062,2023-12-23,2,61.06,0.1,Online,109.91
ORD005826,CLI0490,PRD066,2022-04-27,2,183.17,0.2,Marketplace,293.07
ORD005827,CLI0361,PRD024,2024-01-13,4,507.84,0.0,App Móvil,2031.36
ORD005828,CLI0053,PRD011,2023-03-08,5,423.52,0.05,Tienda Física,2011.72
ORD005829,CLI0372,PRD019,2023-07-22,3,438.21,0.0,Online,1314.63
ORD005830,CLI0136,PRD079,2022-11-26,1,350.58,0.15,Online,297.99
ORD005831,CLI0405,PRD031,2022-03-04,3,260.83,0.05,App Móvil,743.37
ORD005832,CLI0274,PRD046,2024-02-16,4,38.12,0.0,Online,152.48
ORD005833,CLI0092,PRD009,2024-03-26,5,49.35,0.0,Online,246.75
ORD005834,CLI0422,PRD067,2022-11-23,5,117.1,0.0,Tienda Física,585.5
ORD005835,CLI0495,PRD047,2024-02-01,4,441.16,0.0,App Móvil,1764.64
ORD005836,CLI0254,PRD010,2022-06-19,3,266.02,0.0,Online,798.06
ORD005837,CLI0407,PRD049,2022-06-09,1,17.84,0.2,Tienda Física,14.27
ORD005838,CLI0030,PRD062,2022-03-18,5,61.06,0.05,Marketplace,290.04
ORD005839,CLI0136,PRD049,2022-12-04,3,17.84,0.2,Online,42.82
ORD005840,CLI0064,PRD078,2022-02-25,4,130.9,0.0,Online,523.6
ORD005841,CLI0142,PRD070,2022-12-05,4,552.76,0.0,Online,2211.04
ORD005842,CLI0188,PRD051,2022-05-26,1,570.09,0.15,Online,484.58
ORD005843,CLI0216,PRD076,2023-09-21,2,591.83,0.05,App Móvil,1124.48
ORD005844,CLI0162,PRD068,2023-11-28,4,461.98,0.0,Online,1847.92
ORD005845,CLI0273,PRD040,2023-08-07,3,186.0,0.15,Tienda Física,474.3
ORD005846,CLI0110,PRD065,2022-07-13,4,220.99,0.0,Tienda Física,883.96
ORD005847,CLI0174,PRD050,2023-10-30,3,441.75,0.0,Tienda Física,1325.25
ORD005848,CLI0421,PRD052,2022-08-27,1,457.55,0.1,Online,411.8
ORD005849,CLI0282,PRD051,2023-10-22,2,570.09,0.1,Online,1026.16
ORD005850,CLI0014,PRD068,2023-04-27,3,461.98,0.05,Online,1316.64
ORD005851,CLI0165,PRD075,2022-11-24,2,168.7,0.0,Online,337.4
ORD005852,CLI0415,PRD033,2022-03-29,1,213.33,0.0,Online,213.33
ORD005853,CLI0091,PRD059,2023-11-25,1,364.93,0.0,Online,364.93
ORD005854,CLI0461,PRD056,2024-01-28,2,204.92,0.0,Tienda Física,409.84
ORD005855,CLI0148,PRD075,2023-07-20,5,168.7,0.0,Tienda Física,843.5
ORD005856,CLI0316,PRD047,2024-02-23,5,441.16,0.05,Online,2095.51
ORD005857,CLI0238,PRD019,2024-01-22,5,438.21,0.15,Online,1862.39
ORD005858,CLI0313,PRD022,2022-07-09,5,373.28,0.2,Online,1493.12
ORD005859,CLI0399,PRD006,2023-09-22,5,320.36,0.1,Tienda Física,1441.62
ORD005860,CLI0075,PRD011,2022-11-16,4,423.52,0.0,Tienda Física,1694.08
ORD005861,CLI0177,PRD029,2023-02-02,1,518.3,0.05,Tienda Física,492.38
ORD005862,CLI0285,PRD011,2022-06-11,2,423.52,0.15,Online,719.98
ORD005863,CLI0131,PRD070,2024-03-05,4,552.76,0.0,Online,2211.04
ORD005864,CLI0188,PRD039,2023-09-17,2,131.88,0.0,App Móvil,263.76
ORD005865,CLI0443,PRD040,2022-09-14,2,186.0,0.0,Online,372.0
ORD005866,CLI0115,PRD064,2022-11-26,1,120.71,0.05,Online,114.67
ORD005867,CLI0095,PRD029,2022-12-17,2,518.3,0.2,Tienda Física,829.28
ORD005868,CLI0292,PRD062,2023-10-09,2,61.06,0.0,Tienda Física,122.12
ORD005869,CLI0050,PRD068,2024-01-13,5,461.98,0.05,Tienda Física,2194.41
ORD005870,CLI0001,PRD039,2022-11-05,4,131.88,0.05,App Móvil,501.14
ORD005871,CLI0435,PRD049,2023-01-17,1,17.84,0.15,Tienda Física,15.16
ORD005872,CLI0139,PRD033,2023-05-24,3,213.33,0.0,App Móvil,639.99
ORD005873,CLI0061,PRD046,2022-12-05,5,38.12,0.05,Online,181.07
ORD005874,CLI0329,PRD053,2023-02-19,3,290.91,0.15,Tienda Física,741.82
ORD005875,CLI0241,PRD037,2022-04-22,5,534.5,0.15,Online,2271.62
ORD005876,CLI0228,PRD048,2022-06-19,1,40.26,0.0,Tienda Física,40.26
ORD005877,CLI0220,PRD050,2022-12-08,2,441.75,0.0,Online,883.5
ORD005878,CLI0073,PRD005,2024-01-02,5,580.23,0.15,Tienda Física,2465.98
ORD005879,CLI0430,PRD018,2022-11-16,4,311.99,0.15,App Móvil,1060.77
ORD005880,CLI0001,PRD052,2022-08-27,2,457.55,0.0,Online,915.1
ORD005881,CLI0242,PRD003,2023-10-04,5,236.64,0.0,Tienda Física,1183.2
ORD005882,CLI0136,PRD062,2024-02-07,2,61.06,0.0,App Móvil,122.12
ORD005883,CLI0321,PRD075,2023-01-03,4,168.7,0.05,App Móvil,641.06
ORD005884,CLI0275,PRD063,2022-01-10,2,240.04,0.0,Online,480.08
ORD005885,CLI0193,PRD032,2023-08-08,2,125.04,0.0,Tienda Física,250.08
ORD005886,CLI0268,PRD047,2022-12-14,2,441.16,0.1,Marketplace,794.09
ORD005887,CLI0114,PRD059,2023-07-26,2,364.93,0.0,Online,729.86
ORD005888,CLI0066,PRD061,2022-09-25,3,597.08,0.2,Tienda Física,1432.99
ORD005889,CLI0453,PRD078,2022-01-03,5,130.9,0.0,Online,654.5
ORD005890,CLI0307,PRD050,2022-11-14,4,441.75,0.0,App Móvil,1767.0
ORD005891,CLI0327,PRD025,2023-08-25,1,523.4,0.15,App Móvil,444.89
ORD005892,CLI0500,PRD039,2022-12-05,3,131.88,0.0,Marketplace,395.64
ORD005893,CLI0453,PRD075,2022-07-27,3,168.7,0.0,Tienda Física,506.1
ORD005894,CLI0293,PRD059,2023-01-08,1,364.93,0.0,Tienda Física,364.93
ORD005895,CLI0397,PRD069,2023-10-14,2,305.33,0.05,Tienda Física,580.13
ORD005896,CLI0264,PRD062,2022-05-06,5,61.06,0.05,App Móvil,290.04
ORD005897,CLI0119,PRD078,2023-08-11,2,130.9,0.2,App Móvil,209.44
ORD005898,CLI0312,PRD050,2023-07-21,4,441.75,0.2,Online,1413.6
ORD005899,CLI0457,PRD076,2022-11-25,1,591.83,0.0,Online,591.83
ORD005900,CLI0440,PRD074,2024-02-29,5,61.96,0.0,Tienda Física,309.8
ORD005901,CLI0253,PRD068,2023-12-24,5,461.98,0.05,Online,2194.41
ORD005902,CLI0473,PRD076,2022-11-02,1,591.83,0.2,Tienda Física,473.46
ORD005903,CLI0099,PRD051,2022-02-02,4,570.09,0.0,App Móvil,2280.36
ORD005904,CLI0021,PRD063,2022-10-28,5,240.04,0.0,Online,1200.2
ORD005905,CLI0202,PRD053,2022-07-17,5,290.91,0.0,Online,1454.55
ORD005906,CLI0103,PRD065,2023-04-06,4,220.99,0.2,App Móvil,707.17
ORD005907,CLI0479,PRD064,2024-01-06,4,120.71,0.0,Tienda Física,482.84
ORD005908,CLI0058,PRD064,2023-12-13,3,120.71,0.05,App Móvil,344.02
ORD005909,CLI0268,PRD046,2022-10-25,1,38.12,0.0,Online,38.12
ORD005910,CLI0387,PRD068,2022-12-20,1,461.98,0.05,Online,438.88
ORD005911,CLI0056,PRD070,2022-02-08,2,552.76,0.0,Online,1105.52
ORD005912,CLI0023,PRD059,2023-04-02,2,364.93,0.05,Online,693.37
ORD005913,CLI0277,PRD048,2022-03-08,5,40.26,0.0,App Móvil,201.3
ORD005914,CLI0452,PRD069,2024-01-27,5,305.33,0.0,Tienda Física,1526.65
ORD005915,CLI0009,PRD065,2023-12-12,2,220.99,0.0,Online,441.98
ORD005916,CLI0011,PRD048,2022-07-24,2,40.26,0.1,Online,72.47
ORD005917,CLI0463,PRD053,2023-08-19,4,290.91,0.1,App Móvil,1047.28
ORD005918,CLI0302,PRD062,2023-04-28,4,61.06,0.0,Online,244.24
ORD005919,CLI0351,PRD062,2023-11-14,5,61.06,0.0,Online,305.3
ORD005920,CLI0138,PRD031,2023-01-20,4,260.83,0.0,Tienda Física,1043.32
ORD005921,CLI0157,PRD028,2022-07-07,4,141.52,0.0,Online,566.08
ORD005922,CLI0236,PRD075,2023-06-30,4,168.7,0.1,Tienda Física,607.32
ORD005923,CLI0108,PRD076,2022-03-26,5,591.83,0.0,Online,2959.15
ORD005924,CLI0221,PRD044,2023-05-15,2,194.96,0.05,Online,370.42
ORD005925,CLI0477,PRD075,2022-07-23,2,168.7,0.05,Online,320.53
ORD005926,CLI0375,PRD049,2023-08-04,5,17.84,0.15,Online,75.82
ORD005927,CLI0435,PRD018,2023-11-25,1,311.99,0.1,Online,280.79
ORD005928,CLI0249,PRD062,2022-04-26,2,61.06,0.0,Marketplace,122.12
ORD005929,CLI0394,PRD006,2022-12-08,1,320.36,0.0,Online,320.36
ORD005930,CLI0211,PRD012,2023-09-24,5,592.23,0.0,App Móvil,2961.15
ORD005931,CLI0309,PRD076,2022-06-16,5,591.83,0.0,Online,2959.15
ORD005932,CLI0366,PRD051,2023-04-26,3,570.09,0.0,Online,1710.27
ORD005933,CLI0413,PRD026,2023-07-24,1,36.31,0.2,Tienda Física,29.05
ORD005934,CLI0463,PRD049,2022-11-19,2,17.84,0.0,App Móvil,35.68
ORD005935,CLI0053,PRD053,2023-11-27,3,290.91,0.1,Online,785.46
ORD005936,CLI0397,PRD059,2023-02-26,2,364.93,0.0,Online,729.86
ORD005937,CLI0355,PRD037,2023-06-21,4,534.5,0.0,App Móvil,2138.0
ORD005938,CLI0369,PRD042,2022-05-29,4,429.29,0.0,Online,1717.16
ORD005939,CLI0008,PRD053,2022-01-25,3,290.91,0.0,App Móvil,872.73
ORD005940,CLI0244,PRD056,2022-02-23,4,204.92,0.0,Online,819.68
ORD005941,CLI0481,PRD075,2023-12-27,1,168.7,0.2,App Móvil,134.96
ORD005942,CLI0451,PRD044,2023-12-18,1,194.96,0.05,Tienda Física,185.21
ORD005943,CLI0116,PRD070,2023-11-17,2,552.76,0.0,Online,1105.52
ORD005944,CLI0244,PRD079,2022-07-13,1,350.58,0.0,Online,350.58
ORD005945,CLI0432,PRD035,2023-03-14,1,134.55,0.2,App Móvil,107.64
ORD005946,CLI0466,PRD005,2023-11-12,4,580.23,0.0,Online,2320.92
ORD005947,CLI0166,PRD056,2023-07-26,1,204.92,0.0,Online,204.92
ORD005948,CLI0402,PRD075,2022-05-02,2,168.7,0.1,Online,303.66
ORD005949,CLI0418,PRD006,2023-12-24,4,320.36,0.05,Online,1217.37
ORD005950,CLI0076,PRD021,2022-06-13,2,382.93,0.0,Tienda Física,765.86
ORD005951,CLI0016,PRD061,2022-06-22,2,597.08,0.05,Tienda Física,1134.45
ORD005952,CLI0024,PRD068,2023-12-26,4,461.98,0.0,App Móvil,1847.92
ORD005953,CLI0073,PRD010,2023-01-30,1,266.02,0.05,Online,252.72
ORD005954,CLI0371,PRD040,2022-11-26,2,186.0,0.0,App Móvil,372.0
ORD005955,CLI0195,PRD024,2023-04-12,3,507.84,0.15,Marketplace,1294.99
ORD005956,CLI0343,PRD078,2024-03-12,1,130.9,0.05,Online,124.36
ORD005957,CLI0045,PRD061,2022-05-06,4,597.08,0.0,App Móvil,2388.32
ORD005958,CLI0302,PRD049,2023-10-19,3,17.84,0.05,Online,50.84
ORD005959,CLI0373,PRD069,2022-11-10,2,305.33,0.0,Online,610.66
ORD005960,CLI0489,PRD051,2022-05-04,3,570.09,0.15,Online,1453.73
ORD005961,CLI0160,PRD075,2022-12-17,1,168.7,0.0,Online,168.7
ORD005962,CLI0273,PRD024,2023-04-07,4,507.84,0.0,Online,2031.36
ORD005963,CLI0242,PRD005,2022-07-18,3,580.23,0.1,Online,1566.62
ORD005964,CLI0174,PRD046,2022-12-10,1,38.12,0.0,Online,38.12
ORD005965,CLI0320,PRD022,2023-06-27,4,373.28,0.0,Marketplace,1493.12
ORD005966,CLI0283,PRD068,2023-05-06,3,461.98,0.1,App Móvil,1247.35
ORD005967,CLI0417,PRD051,2023-09-14,1,570.09,0.1,Tienda Física,513.08
ORD005968,CLI0015,PRD028,2023-11-29,2,141.52,0.0,Online,283.04
ORD005969,CLI0111,PRD065,2022-12-11,4,220.99,0.0,Marketplace,883.96
ORD005970,CLI0290,PRD051,2022-12-17,3,570.09,0.05,Marketplace,1624.76
ORD005971,CLI0287,PRD050,2023-02-12,2,441.75,0.15,App Móvil,750.98
ORD005972,CLI0452,PRD018,2023-04-26,1,311.99,0.05,Tienda Física,296.39
ORD005973,CLI0338,PRD080,2022-04-25,1,306.33,0.05,Online,291.01
ORD005974,CLI0003,PRD059,2022-11-01,2,364.93,0.1,App Móvil,656.87
ORD005975,CLI0245,PRD069,2022-06-22,2,305.33,0.0,Tienda Física,610.66
ORD005976,CLI0423,PRD064,2022-12-02,4,120.71,0.0,Tienda Física,482.84
ORD005977,CLI0437,PRD050,2024-03-03,3,441.75,0.05,Online,1258.99
ORD005978,CLI0401,PRD003,2023-05-13,1,236.64,0.0,Online,236.64
ORD005979,CLI0239,PRD061,2022-12-20,4,597.08,0.0,Marketplace,2388.32
ORD005980,CLI0054,PRD011,2023-04-25,5,423.52,0.0,Tienda Física,2117.6
ORD005981,CLI0107,PRD078,2023-07-22,5,130.9,0.05,Tienda Física,621.78
ORD005982,CLI0424,PRD025,2022-12-22,5,523.4,0.05,Online,2486.15
ORD005983,CLI0171,PRD040,2022-12-28,3,186.0,0.15,Online,474.3
ORD005984,CLI0382,PRD053,2023-08-22,2,290.91,0.0,Online,581.82
ORD005985,CLI0019,PRD050,2022-03-06,1,441.75,0.15,App Móvil,375.49
ORD005986,CLI0246,PRD059,2023-03-29,4,364.93,0.0,Tienda Física,1459.72
ORD005987,CLI0476,PRD066,2023-04-06,3,183.17,0.1,Online,494.56
ORD005988,CLI0123,PRD064,2023-10-19,4,120.71,0.05,Online,458.7
ORD005989,CLI0016,PRD075,2024-03-13,2,168.7,0.0,Online,337.4
ORD005990,CLI0145,PRD048,2023-11-12,1,40.26,0.15,Online,34.22
ORD005991,CLI0032,PRD051,2023-02-19,4,570.09,0.0,App Móvil,2280.36
ORD005992,CLI0307,PRD070,2022-06-20,2,552.76,0.0,App Móvil,1105.52
ORD005993,CLI0096,PRD027,2023-05-19,3,340.37,0.05,Online,970.05
ORD005994,CLI0124,PRD025,2023-11-28,5,523.4,0.05,Online,2486.15
ORD005995,CLI0294,PRD003,2024-01-20,2,236.64,0.1,Marketplace,425.95
ORD005996,CLI0163,PRD062,2023-11-24,1,61.06,0.0,Online,61.06
ORD005997,CLI0326,PRD062,2022-07-05,4,61.06,0.0,Tienda Física,244.24
ORD005998,CLI0466,PRD027,2023-09-02,3,340.37,0.0,Online,1021.11
ORD005999,CLI0466,PRD014,2023-12-17,2,69.28,0.05,Online,131.63
ORD006000,CLI0365,PRD006,2023-07-31,3,320.36,0.05,Online,913.03
ORD006001,CLI0485,PRD050,2023-08-05,5,441.75,0.1,Online,1987.88
ORD006002,CLI0369,PRD020,2023-02-15,1,523.58,0.0,Online,523.58
ORD006003,CLI0034,PRD068,2023-06-28,4,461.98,0.05,Tienda Física,1755.52
ORD006004,CLI0478,PRD076,2022-10-13,3,591.83,0.2,Online,1420.39
ORD006005,CLI0284,PRD065,2022-04-04,5,220.99,0.0,App Móvil,1104.95
ORD006006,CLI0003,PRD069,2023-11-25,5,305.33,0.0,Online,1526.65
ORD006007,CLI0311,PRD079,2024-02-01,1,350.58,0.2,Online,280.46
ORD006008,CLI0123,PRD062,2023-12-08,1,61.06,0.0,Online,61.06
ORD006009,CLI0268,PRD053,2022-11-10,1,290.91,0.05,Online,276.36
ORD006010,CLI0329,PRD068,2022-04-09,1,461.98,0.0,Online,461.98
ORD006011,CLI0014,PRD053,2022-09-28,2,290.91,0.0,Online,581.82
ORD006012,CLI0220,PRD046,2023-12-02,2,38.12,0.1,App Móvil,68.62
ORD006013,CLI0028,PRD005,2023-07-12,5,580.23,0.0,Online,2901.15
ORD006014,CLI0057,PRD059,2024-02-25,4,364.93,0.15,Online,1240.76
ORD006015,CLI0106,PRD075,2022-11-13,2,168.7,0.0,Tienda Física,337.4
ORD006016,CLI0391,PRD062,2023-04-10,3,61.06,0.0,Online,183.18
ORD006017,CLI0207,PRD044,2023-11-09,2,194.96,0.0,App Móvil,389.92
ORD006018,CLI0024,PRD056,2022-08-10,3,204.92,0.1,Marketplace,553.28
ORD006019,CLI0374,PRD068,2024-02-23,2,461.98,0.0,Online,923.96
ORD006020,CLI0272,PRD064,2023-05-23,4,120.71,0.0,Online,482.84
ORD006021,CLI0071,PRD050,2022-01-09,2,441.75,0.0,App Móvil,883.5
ORD006022,CLI0282,PRD039,2022-01-27,5,131.88,0.05,Tienda Física,626.43
ORD006023,CLI0125,PRD044,2023-12-18,5,194.96,0.0,App Móvil,974.8
ORD006024,CLI0318,PRD075,2023-07-04,1,168.7,0.15,Tienda Física,143.39
ORD006025,CLI0474,PRD018,2023-10-26,3,311.99,0.0,Online,935.97
ORD006026,CLI0158,PRD069,2023-11-07,5,305.33,0.0,App Móvil,1526.65
ORD006027,CLI0373,PRD021,2022-12-16,5,382.93,0.0,Online,1914.65
ORD006028,CLI0012,PRD078,2023-11-13,2,130.9,0.0,Online,261.8
ORD006029,CLI0204,PRD047,2024-01-26,3,441.16,0.1,Marketplace,1191.13
ORD006030,CLI0445,PRD062,2022-06-22,1,61.06,0.15,Tienda Física,51.9
ORD006031,CLI0038,PRD062,2023-10-27,2,61.06,0.05,Online,116.01
ORD006032,CLI0465,PRD065,2022-10-27,2,220.99,0.15,Online,375.68
ORD006033,CLI0047,PRD067,2022-11-05,2,117.1,0.1,Online,210.78
ORD006034,CLI0241,PRD006,2022-12-13,2,320.36,0.0,Tienda Física,640.72
ORD006035,CLI0091,PRD027,2023-12-11,4,340.37,0.0,App Móvil,1361.48
ORD006036,CLI0011,PRD023,2022-01-24,5,456.42,0.05,Tienda Física,2168.0
ORD006037,CLI0175,PRD062,2022-12-22,3,61.06,0.2,App Móvil,146.54
ORD006038,CLI0291,PRD061,2023-07-31,3,597.08,0.1,Tienda Física,1612.12
ORD006039,CLI0362,PRD029,2022-04-27,4,518.3,0.05,Online,1969.54
ORD006040,CLI0158,PRD068,2023-11-10,4,461.98,0.0,Online,1847.92
ORD006041,CLI0247,PRD031,2024-01-30,3,260.83,0.1,Online,704.24
ORD006042,CLI0092,PRD037,2022-04-06,1,534.5,0.05,Online,507.78
ORD006043,CLI0365,PRD044,2022-06-08,3,194.96,0.15,Online,497.15
ORD006044,CLI0085,PRD063,2024-03-04,1,240.04,0.1,App Móvil,216.04
ORD006045,CLI0431,PRD003,2022-07-11,4,236.64,0.0,Online,946.56
ORD006046,CLI0090,PRD075,2022-03-25,5,168.7,0.05,Tienda Física,801.32
ORD006047,CLI0333,PRD062,2024-02-10,4,61.06,0.0,App Móvil,244.24
ORD006048,CLI0166,PRD053,2023-12-23,5,290.91,0.0,Tienda Física,1454.55
ORD006049,CLI0499,PRD024,2023-07-12,3,507.84,0.05,Online,1447.34
ORD006050,CLI0141,PRD066,2023-04-10,3,183.17,0.15,Tienda Física,467.08
ORD006051,CLI0475,PRD070,2024-01-06,3,552.76,0.1,App Móvil,1492.45
ORD006052,CLI0419,PRD050,2023-07-12,2,441.75,0.0,Online,883.5
ORD006053,CLI0234,PRD028,2023-07-14,5,141.52,0.0,Online,707.6
ORD006054,CLI0248,PRD041,2023-12-02,1,583.66,0.0,Tienda Física,583.66
ORD006055,CLI0177,PRD046,2023-07-10,5,38.12,0.05,Online,181.07
ORD006056,CLI0214,PRD031,2023-02-19,5,260.83,0.05,Tienda Física,1238.94
ORD006057,CLI0233,PRD062,2022-12-03,5,61.06,0.05,Online,290.04
ORD006058,CLI0073,PRD036,2023-02-18,1,69.75,0.0,Marketplace,69.75
ORD006059,CLI0162,PRD068,2023-03-11,5,461.98,0.1,Marketplace,2078.91
ORD006060,CLI0438,PRD048,2022-11-21,2,40.26,0.0,Online,80.52
ORD006061,CLI0490,PRD057,2022-12-28,2,320.2,0.05,Online,608.38
ORD006062,CLI0028,PRD076,2023-11-14,4,591.83,0.1,Online,2130.59
ORD006063,CLI0367,PRD047,2022-12-15,2,441.16,0.0,Tienda Física,882.32
ORD006064,CLI0120,PRD018,2022-01-27,5,311.99,0.0,Online,1559.95
ORD006065,CLI0327,PRD053,2022-10-01,3,290.91,0.05,Tienda Física,829.09
ORD006066,CLI0311,PRD050,2022-08-08,1,441.75,0.0,Marketplace,441.75
ORD006067,CLI0440,PRD066,2023-11-11,2,183.17,0.0,Online,366.34
ORD006068,CLI0352,PRD069,2022-12-28,4,305.33,0.15,Online,1038.12
ORD006069,CLI0412,PRD062,2022-09-28,3,61.06,0.0,Online,183.18
ORD006070,CLI0401,PRD078,2023-11-18,2,130.9,0.15,Online,222.53
ORD006071,CLI0324,PRD027,2022-01-21,2,340.37,0.0,App Móvil,680.74
ORD006072,CLI0206,PRD024,2022-06-24,4,507.84,0.0,Online,2031.36
ORD006073,CLI0169,PRD028,2023-11-25,2,141.52,0.0,Tienda Física,283.04
ORD006074,CLI0174,PRD061,2023-04-09,1,597.08,0.1,Online,537.37
ORD006075,CLI0180,PRD024,2023-11-03,3,507.84,0.2,Online,1218.82
ORD006076,CLI0145,PRD010,2023-11-30,5,266.02,0.0,Online,1330.1
ORD006077,CLI0156,PRD078,2024-01-30,2,130.9,0.15,App Móvil,222.53
ORD006078,CLI0285,PRD032,2022-03-08,4,125.04,0.1,App Móvil,450.14
ORD006079,CLI0136,PRD022,2023-11-13,3,373.28,0.2,Online,895.87
ORD006080,CLI0175,PRD039,2023-08-29,5,131.88,0.05,Tienda Física,626.43
ORD006081,CLI0355,PRD017,2022-07-18,4,454.64,0.05,Online,1727.63
ORD006082,CLI0165,PRD006,2024-01-20,3,320.36,0.15,Online,816.92
ORD006083,CLI0054,PRD031,2022-12-09,2,260.83,0.1,Online,469.49
ORD006084,CLI0009,PRD035,2023-12-21,5,134.55,0.1,Online,605.48
ORD006085,CLI0383,PRD068,2023-06-04,1,461.98,0.0,App Móvil,461.98
ORD006086,CLI0475,PRD047,2023-03-15,3,441.16,0.0,Online,1323.48
ORD006087,CLI0342,PRD062,2022-06-13,2,61.06,0.05,App Móvil,116.01
ORD006088,CLI0031,PRD062,2024-01-01,3,61.06,0.0,Marketplace,183.18
ORD006089,CLI0282,PRD067,2023-04-16,5,117.1,0.0,Online,585.5
ORD006090,CLI0136,PRD075,2022-01-07,1,168.7,0.15,Tienda Física,143.39
ORD006091,CLI0161,PRD050,2022-01-20,1,441.75,0.05,Marketplace,419.66
ORD006092,CLI0461,PRD011,2023-11-04,5,423.52,0.15,Online,1799.96
ORD006093,CLI0413,PRD006,2022-06-14,4,320.36,0.0,Online,1281.44
ORD006094,CLI0368,PRD019,2023-05-30,3,438.21,0.0,Tienda Física,1314.63
ORD006095,CLI0251,PRD068,2023-07-31,2,461.98,0.0,Tienda Física,923.96
ORD006096,CLI0290,PRD053,2022-09-27,4,290.91,0.2,Marketplace,930.91
ORD006097,CLI0458,PRD015,2023-04-29,2,343.78,0.0,Tienda Física,687.56
ORD006098,CLI0331,PRD014,2022-08-17,4,69.28,0.15,Online,235.55
ORD006099,CLI0290,PRD075,2024-02-04,3,168.7,0.0,Tienda Física,506.1
ORD006100,CLI0049,PRD051,2023-12-09,4,570.09,0.0,Online,2280.36
ORD006101,CLI0499,PRD018,2022-10-06,4,311.99,0.1,App Móvil,1123.16
ORD006102,CLI0405,PRD075,2023-03-17,3,168.7,0.05,Tienda Física,480.79
ORD006103,CLI0183,PRD062,2023-02-16,1,61.06,0.05,App Móvil,58.01
ORD006104,CLI0126,PRD049,2024-02-18,4,17.84,0.0,Online,71.36
ORD006105,CLI0484,PRD048,2022-12-05,4,40.26,0.0,App Móvil,161.04
ORD006106,CLI0479,PRD061,2023-04-22,3,597.08,0.1,Marketplace,1612.12
ORD006107,CLI0211,PRD035,2024-01-16,3,134.55,0.0,Marketplace,403.65
ORD006108,CLI0116,PRD080,2022-06-15,4,306.33,0.0,Marketplace,1225.32
ORD006109,CLI0399,PRD066,2023-04-09,2,183.17,0.0,Tienda Física,366.34
ORD006110,CLI0313,PRD059,2022-04-22,3,364.93,0.0,Tienda Física,1094.79
ORD006111,CLI0451,PRD062,2023-06-14,1,61.06,0.1,Online,54.95
ORD006112,CLI0273,PRD080,2022-11-23,4,306.33,0.05,Online,1164.05
ORD006113,CLI0276,PRD003,2024-02-26,1,236.64,0.2,App Móvil,189.31
ORD006114,CLI0072,PRD004,2022-12-14,5,358.7,0.05,Online,1703.82
ORD006115,CLI0302,PRD066,2022-05-24,4,183.17,0.05,Tienda Física,696.05
ORD006116,CLI0182,PRD022,2023-11-28,3,373.28,0.05,Tienda Física,1063.85
ORD006117,CLI0103,PRD062,2023-11-22,3,61.06,0.15,Tienda Física,155.7
ORD006118,CLI0391,PRD050,2023-08-15,1,441.75,0.0,Online,441.75
ORD006119,CLI0173,PRD032,2023-10-11,4,125.04,0.0,App Móvil,500.16
ORD006120,CLI0107,PRD024,2022-09-12,2,507.84,0.0,Online,1015.68
ORD006121,CLI0481,PRD065,2023-07-02,4,220.99,0.2,App Móvil,707.17
ORD006122,CLI0482,PRD018,2022-02-10,5,311.99,0.0,Online,1559.95
ORD006123,CLI0248,PRD017,2022-07-11,5,454.64,0.0,App Móvil,2273.2
ORD006124,CLI0148,PRD047,2024-01-20,5,441.16,0.05,App Móvil,2095.51
ORD006125,CLI0081,PRD012,2023-09-30,4,592.23,0.05,Marketplace,2250.47
ORD006126,CLI0314,PRD059,2022-08-07,2,364.93,0.0,Online,729.86
ORD006127,CLI0306,PRD079,2022-04-28,2,350.58,0.05,App Móvil,666.1
ORD006128,CLI0310,PRD063,2024-02-07,5,240.04,0.05,Online,1140.19
