order_item_id,order_id,order_date,customer_id,product_id,channel_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,returned,rating
7665,503857,2025-09-03,100552,2004,20,3,27.53,0.1,82.59,48.26,34.33,5,0,4.5
7666,503857,2025-09-03,100552,2020,20,2,47.54,0.0,95.08,47.72,47.36,1,0,4.1
7667,503857,2025-09-03,100552,2036,20,2,88.7,0.05,177.4,113.86,63.54,6,0,3.6
7668,503858,2025-11-30,100367,2001,13,1,49.72,0.0,49.72,27.28,22.44,3,0,3.7
7669,503858,2025-11-30,100367,2048,13,1,88.51,0.0,88.51,59.82,28.69,3,0,3.8
7670,503858,2025-11-30,100367,2026,13,3,24.93,0.0,74.79,42.44,32.35,3,0,4.3
7671,503859,2024-03-21,100320,2001,15,2,44.45,0.1,88.9,51.43,37.47,3,0,4.3
7672,503860,2025-01-11,101588,2048,13,1,86.02,0.0,86.02,64.32,21.7,5,0,4.7
7673,503860,2025-01-11,101588,2046,13,2,90.77,0.0,181.54,107.98,73.56,1,1,3.5
7674,503860,2025-01-11,101588,2057,13,1,20.13,0.0,20.13,9.23,10.9,1,0,4.3
7675,503861,2024-11-09,101338,2008,15,2,73.55,0.0,147.1,77.82,69.28,4,0,5.0
7676,503861,2024-11-09,101338,2004,15,1,26.75,0.1,26.75,13.79,12.96,3,0,3.9
7677,503861,2024-11-09,101338,2026,15,1,25.61,0.0,25.61,12.63,12.98,3,0,4.0
7678,503862,2025-08-10,101729,2042,11,1,62.63,0.0,62.63,38.06,24.57,4,0,3.2
7679,503863,2024-06-11,101014,2057,21,2,19.28,0.05,38.56,16.88,21.68,4,0,5.0
7680,503863,2024-06-11,101014,2002,21,3,85.23,0.0,255.69,140.2,115.49,3,0,2.9
7681,503864,2025-01-17,101952,2009,12,1,15.75,0.0,15.75,7.82,7.93,4,0,4.8
7682,503864,2025-01-17,101952,2032,12,3,98.21,0.0,294.63,186.22,108.41,6,0,3.2
7683,503865,2025-11-02,101788,2028,14,2,37.68,0.0,75.36,37.8,37.56,4,0,4.1
7684,503865,2025-11-02,101788,2019,14,2,280.78,0.0,561.56,374.63,186.93,3,0,4.1
7685,503865,2025-11-02,101788,2026,14,1,22.12,0.15,22.12,11.58,10.54,4,0,4.2
7686,503866,2025-01-02,101617,2010,20,1,24.35,0.15,24.35,14.44,9.91,2,0,5.0
7687,503866,2025-01-02,101617,2040,20,1,53.93,0.05,53.93,33.31,20.62,4,0,4.4
7688,503866,2025-01-02,101617,2003,20,2,36.87,0.1,73.74,36.81,36.93,5,0,2.7
7689,503867,2025-09-09,101606,2056,15,1,20.55,0.1,20.55,9.1,11.45,3,0,3.7
7690,503867,2025-09-09,101606,2026,15,1,24.05,0.1,24.05,12.47,11.58,3,0,4.3
7691,503868,2025-05-06,100247,2051,18,1,45.31,0.15,45.31,17.26,28.05,3,0,4.4
7692,503868,2025-05-06,100247,2021,18,1,27.83,0.15,27.83,17.79,10.04,1,0,5.0
7693,503869,2025-04-16,101489,2026,10,2,24.75,0.0,49.5,23.54,25.96,3,0,4.3
7694,503869,2025-04-16,101489,2045,10,3,100.82,0.0,302.46,177.25,125.21,4,1,4.6
7695,503869,2025-04-16,101489,2000,10,3,129.97,0.0,389.91,298.91,91.0,9,0,3.5
7696,503870,2024-07-23,101894,2017,13,1,269.51,0.0,269.51,224.53,44.98,3,0,4.2
7697,503870,2024-07-23,101894,2046,13,3,89.52,0.0,268.56,166.96,101.6,5,0,4.1
7698,503871,2026-02-23,100584,2000,19,3,132.4,0.0,397.2,270.11,127.09,5,0,4.7
7699,503871,2026-02-23,100584,2018,19,1,153.62,0.0,153.62,97.56,56.06,3,1,3.5
7700,503871,2026-02-23,100584,2030,19,2,54.35,0.0,108.7,61.97,46.73,4,0,3.8
7701,503872,2024-07-16,101629,2048,13,1,91.9,0.0,91.9,50.75,41.15,6,0,3.9
7702,503873,2026-01-05,100700,2045,14,2,98.08,0.05,196.16,116.5,79.66,7,0,3.8
7703,503873,2026-01-05,100700,2025,14,3,83.8,0.05,251.4,177.37,74.03,9,0,3.3
7704,503873,2026-01-05,100700,2028,14,1,33.94,0.1,33.94,14.82,19.12,1,0,4.7
7705,503874,2026-02-20,100424,2041,10,3,64.26,0.0,192.78,100.57,92.21,6,0,3.8
7706,503875,2025-02-07,101461,2055,16,2,52.5,0.03,105.0,67.99,37.01,5,0,5.0
7707,503875,2025-02-07,101461,2025,16,1,83.61,0.03,83.61,57.6,26.01,5,0,3.7
7708,503876,2025-11-17,100330,2002,14,1,92.19,0.0,92.19,44.13,48.06,5,0,4.4
7709,503876,2025-11-17,100330,2019,14,1,273.63,0.05,273.63,194.56,79.07,10,0,4.9
7710,503876,2025-11-17,100330,2034,14,1,55.05,0.0,55.05,32.21,22.84,1,0,4.4
7711,503877,2025-07-18,100962,2020,20,1,43.92,0.0,43.92,26.0,17.92,4,0,4.9
7712,503878,2025-08-05,101872,2005,14,2,65.92,0.0,131.84,61.82,70.02,5,0,4.3
7713,503878,2025-08-05,101872,2028,14,2,34.38,0.05,68.76,30.94,37.82,5,1,3.0
7714,503878,2025-08-05,101872,2031,14,3,44.9,0.1,134.7,87.82,46.88,6,0,3.4
7715,503879,2024-02-24,100313,2022,19,1,175.3,0.0,175.3,136.12,39.18,5,0,3.4
7716,503880,2024-04-18,100311,2014,20,3,49.76,0.0,149.28,106.49,42.79,7,0,3.3
7717,503880,2024-04-18,100311,2028,20,1,34.87,0.1,34.87,18.28,16.59,3,0,4.3
7718,503881,2024-02-24,101885,2041,20,2,60.89,0.05,121.78,71.56,50.22,4,0,3.9
7719,503882,2024-01-24,101554,2042,18,2,63.1,0.0,126.2,74.23,51.97,7,0,4.5
7720,503882,2024-01-24,101554,2037,18,3,24.59,0.1,73.77,38.08,35.69,5,0,3.5
7721,503882,2024-01-24,101554,2045,18,3,100.89,0.0,302.67,159.03,143.64,2,0,3.7
7722,503883,2025-10-22,100923,2045,17,2,101.31,0.05,202.62,137.71,64.91,5,0,3.5
7723,503884,2024-05-18,100810,2013,15,2,87.46,0.08,174.92,111.32,63.6,2,0,3.9
7724,503885,2024-01-06,101927,2051,10,2,54.55,0.0,109.1,59.47,49.63,4,0,3.8
7725,503885,2024-01-06,101927,2026,10,1,25.11,0.0,25.11,11.02,14.09,4,0,4.5
7726,503886,2026-01-10,101447,2051,11,3,54.55,0.0,163.65,98.79,64.86,4,0,4.0
7727,503886,2026-01-10,101447,2054,11,2,75.18,0.0,150.36,82.13,68.23,4,0,4.0
7728,503887,2024-08-08,101816,2049,14,1,19.63,0.0,19.63,9.53,10.1,5,0,3.6
7729,503887,2024-08-08,101816,2015,14,1,57.25,0.1,57.25,34.96,22.29,5,0,3.9
7730,503887,2024-08-08,101816,2028,14,2,35.08,0.05,70.16,29.9,40.26,1,0,4.8
7731,503888,2025-10-06,100183,2038,17,2,60.64,0.05,121.28,60.21,61.07,5,0,3.9
7732,503888,2025-10-06,100183,2012,17,1,93.29,0.05,93.29,61.34,31.95,5,0,4.6
7733,503888,2025-10-06,100183,2007,17,1,25.72,0.0,25.72,11.18,14.54,3,0,3.6
7734,503889,2026-01-28,101060,2011,10,2,140.77,0.0,281.54,198.41,83.13,2,0,4.9
7735,503889,2026-01-28,101060,2014,10,1,46.87,0.0,46.87,29.97,16.9,1,0,3.8
7736,503889,2026-01-28,101060,2018,10,1,157.57,0.0,157.57,119.96,37.61,5,0,4.4
7737,503890,2025-02-17,101450,2053,21,3,36.95,0.08,110.85,67.45,43.4,5,0,4.5
7738,503890,2025-02-17,101450,2022,21,3,145.61,0.08,436.83,309.2,127.63,6,0,4.0
7739,503891,2026-01-02,100071,2052,21,3,190.57,0.0,571.71,396.31,175.4,5,0,4.0
7740,503892,2026-02-04,101023,2054,10,1,70.96,0.03,70.96,53.81,17.15,6,0,3.9
7741,503892,2026-02-04,101023,2005,10,3,65.42,0.03,196.26,109.33,86.93,4,0,4.2
7742,503892,2026-02-04,101023,2041,10,2,63.59,0.03,127.18,77.42,49.76,6,0,3.7
7743,503893,2024-04-23,100111,2033,11,3,96.68,0.0,290.04,136.79,153.25,1,0,4.6
7744,503894,2024-04-25,101800,2000,20,1,121.57,0.1,121.57,93.28,28.29,6,0,5.0
7745,503894,2024-04-25,101800,2037,20,2,25.39,0.1,50.78,22.89,27.89,3,0,4.1
7746,503895,2024-10-19,101361,2021,12,1,31.54,0.0,31.54,15.44,16.1,3,0,3.2
7747,503895,2024-10-19,101361,2049,12,3,18.52,0.0,55.56,29.2,26.36,5,0,3.5
7748,503895,2024-10-19,101361,2033,12,1,100.8,0.0,100.8,75.35,25.45,3,0,3.5
7749,503896,2025-03-17,100376,2054,12,2,71.9,0.03,143.8,85.77,58.03,9,0,3.3
7750,503897,2025-09-12,101042,2038,12,2,67.05,0.0,134.1,64.42,69.68,7,0,2.1
7751,503898,2024-05-24,100218,2023,18,1,152.44,0.1,152.44,118.86,33.58,3,0,4.7
7752,503898,2024-05-24,100218,2014,18,3,42.49,0.15,127.47,74.13,53.34,2,0,3.0
7753,503898,2024-05-24,100218,2019,18,1,275.6,0.0,275.6,210.52,65.08,3,0,4.7
7754,503899,2024-06-01,101607,2009,11,3,15.54,0.0,46.62,22.21,24.41,1,0,4.0
7755,503899,2024-06-01,101607,2038,11,3,67.44,0.0,202.32,124.39,77.93,3,0,3.4
7756,503899,2024-06-01,101607,2029,11,3,80.83,0.0,242.49,158.3,84.19,4,0,4.6
7757,503900,2024-08-30,100392,2008,12,3,66.39,0.03,199.17,139.6,59.57,5,0,4.7
7758,503900,2024-08-30,100392,2058,12,3,24.3,0.03,72.9,29.84,43.06,4,0,3.8
7759,503900,2024-08-30,100392,2052,12,1,167.94,0.03,167.94,115.16,52.78,5,0,3.9
7760,503901,2024-08-02,101214,2032,14,2,92.82,0.1,185.64,120.79,64.85,2,0,4.3
7761,503902,2026-01-12,100157,2014,17,2,44.64,0.05,89.28,42.06,47.22,3,0,4.7
7762,503902,2026-01-12,100157,2045,17,1,89.95,0.1,89.95,49.24,40.71,6,0,4.5
7763,503903,2024-11-08,100315,2013,21,2,85.29,0.0,170.58,100.5,70.08,3,0,4.3
7764,503903,2024-11-08,100315,2040,21,2,58.49,0.0,116.98,57.89,59.09,3,0,3.9
7765,503903,2024-11-08,100315,2048,21,3,81.52,0.1,244.56,166.45,78.11,1,0,4.9
7766,503904,2025-11-16,101960,2002,12,3,90.73,0.0,272.19,169.45,102.74,5,0,4.0
7767,503904,2025-11-16,101960,2011,12,2,138.44,0.0,276.88,172.47,104.41,4,0,3.7
7768,503904,2025-11-16,101960,2023,12,3,169.98,0.0,509.94,349.22,160.72,5,0,3.6
7769,503905,2024-02-14,100771,2022,13,1,170.39,0.0,170.39,113.2,57.19,5,0,3.4
7770,503906,2024-03-21,100245,2005,16,1,64.78,0.03,64.78,33.63,31.15,2,0,4.0
7771,503906,2024-03-21,100245,2041,16,1,62.9,0.03,62.9,30.53,32.37,2,0,4.2
7772,503906,2024-03-21,100245,2031,16,3,46.91,0.03,140.73,89.85,50.88,6,0,3.7
7773,503907,2025-09-26,101399,2013,15,1,78.3,0.13,78.3,47.43,30.87,3,0,2.9
7774,503907,2025-09-26,101399,2053,15,1,39.69,0.03,39.69,19.62,20.07,4,0,4.6
7775,503908,2024-07-16,100401,2029,17,3,80.53,0.03,241.59,142.95,98.64,3,0,2.7
7776,503908,2024-07-16,100401,2009,17,2,15.25,0.03,30.5,14.71,15.79,4,0,5.0
7777,503909,2024-03-06,101178,2003,12,3,40.88,0.0,122.64,55.28,67.36,1,0,4.3
7778,503909,2024-03-06,101178,2015,12,2,62.01,0.0,124.02,68.73,55.29,3,0,3.1
7779,503909,2024-03-06,101178,2032,12,1,96.55,0.0,96.55,58.03,38.52,5,0,3.2
7780,503910,2025-04-14,101619,2052,17,2,154.33,0.15,308.66,232.43,76.23,3,0,4.0
7781,503910,2025-04-14,101619,2049,17,2,17.96,0.05,35.92,17.01,18.91,2,0,3.7
7782,503911,2024-04-26,101366,2008,21,3,71.21,0.05,213.63,135.66,77.97,3,0,4.7
7783,503911,2024-04-26,101366,2057,21,1,21.69,0.0,21.69,12.0,9.69,2,0,3.9
7784,503912,2024-02-18,100493,2059,18,3,4.09,0.15,12.27,5.0,7.27,7,0,4.3
7785,503912,2024-02-18,100493,2049,18,2,17.12,0.1,34.24,14.61,19.63,3,0,3.8
7786,503912,2024-02-18,100493,2053,18,1,39.54,0.05,39.54,21.49,18.05,6,0,5.0
7787,503913,2024-11-16,100473,2047,18,1,47.47,0.05,47.47,29.24,18.23,8,0,2.4
7788,503913,2024-11-16,100473,2036,18,2,89.08,0.05,178.16,98.08,80.08,4,0,3.1
7789,503913,2024-11-16,100473,2059,18,1,4.87,0.0,4.87,2.62,2.25,1,0,4.5
7790,503914,2025-03-10,100444,2003,10,2,40.02,0.03,80.04,34.85,45.19,5,0,3.1
7791,503914,2025-03-10,100444,2051,10,1,55.16,0.03,55.16,29.77,25.39,5,0,4.4
7792,503914,2025-03-10,100444,2036,10,3,92.81,0.03,278.43,182.24,96.19,5,0,3.6
7793,503915,2025-02-20,101263,2029,20,3,80.41,0.05,241.23,126.73,114.5,3,0,4.9
7794,503915,2025-02-20,101263,2059,20,3,4.91,0.0,14.73,7.12,7.61,9,0,3.0
7795,503915,2025-02-20,101263,2036,20,1,87.49,0.05,87.49,55.38,32.11,2,0,3.7
7796,503916,2025-04-06,101344,2030,18,3,44.74,0.18,134.22,77.59,56.63,5,0,4.2
7797,503916,2025-04-06,101344,2038,18,2,55.1,0.18,110.2,70.16,40.04,5,0,3.7
7798,503916,2025-04-06,101344,2041,18,1,61.32,0.08,61.32,34.35,26.97,2,0,3.8
7799,503917,2024-01-19,101041,2023,17,1,149.3,0.05,149.3,99.09,50.21,3,0,2.9
7800,503918,2024-08-17,100797,2009,11,2,15.64,0.0,31.28,14.66,16.62,5,0,4.3
7801,503918,2024-08-17,100797,2025,11,1,85.32,0.0,85.32,66.59,18.73,4,1,4.0
7802,503919,2024-09-28,100124,2051,16,2,55.63,0.0,111.26,67.77,43.49,6,0,2.8
7803,503919,2024-09-28,100124,2039,16,3,223.51,0.0,670.53,492.33,178.2,3,0,4.0
7804,503920,2024-08-19,101670,2035,18,2,18.1,0.05,36.2,16.19,20.01,4,0,3.2
7805,503920,2024-08-19,101670,2014,18,1,43.57,0.05,43.57,29.67,13.9,3,0,4.0
7806,503921,2025-03-17,101320,2049,17,1,18.7,0.0,18.7,9.59,9.11,6,0,4.6
7807,503921,2025-03-17,101320,2005,17,2,57.21,0.15,114.42,60.96,53.46,8,0,3.0
7808,503922,2024-06-29,101276,2005,11,3,67.49,0.0,202.47,115.8,86.67,2,0,4.9
7809,503922,2024-06-29,101276,2056,11,3,21.52,0.0,64.56,27.05,37.51,5,0,4.4
7810,503923,2025-05-14,100207,2053,10,1,42.18,0.0,42.18,22.89,19.29,4,0,3.8
7811,503923,2025-05-14,100207,2059,10,3,5.24,0.0,15.72,7.2,8.52,2,0,4.5
7812,503923,2025-05-14,100207,2036,10,1,93.32,0.0,93.32,54.08,39.24,3,0,3.6
7813,503924,2026-01-09,100576,2007,15,1,26.5,0.0,26.5,12.63,13.87,1,0,4.0
7814,503924,2026-01-09,100576,2025,15,2,74.04,0.1,148.08,107.32,40.76,3,0,3.3
7815,503924,2026-01-09,100576,2002,15,1,89.61,0.0,89.61,51.01,38.6,3,0,3.5
7816,503925,2025-06-05,100607,2010,18,2,27.88,0.05,55.76,28.52,27.24,1,0,4.1
7817,503925,2025-06-05,100607,2048,18,3,79.04,0.1,237.12,128.66,108.46,3,0,3.6
7818,503925,2025-06-05,100607,2013,18,3,80.16,0.1,240.48,145.45,95.03,4,0,3.6
7819,503926,2024-11-03,101195,2058,14,2,23.97,0.1,47.94,26.68,21.26,4,0,3.7
7820,503926,2024-11-03,101195,2039,14,3,200.28,0.1,600.84,390.89,209.95,9,0,2.1
7821,503927,2024-12-09,101574,2032,18,1,88.36,0.05,88.36,50.03,38.33,4,0,3.8
7822,503928,2025-04-07,101732,2035,21,1,18.49,0.0,18.49,8.56,9.93,1,0,4.2
7823,503928,2025-04-07,101732,2053,21,3,39.43,0.05,118.29,79.65,38.64,3,0,5.0
7824,503928,2025-04-07,101732,2040,21,2,64.9,0.0,129.8,74.93,54.87,7,0,3.5
7825,503929,2025-07-25,101044,2036,20,3,94.89,0.0,284.67,178.02,106.65,5,0,3.0
7826,503930,2024-08-26,100728,2010,17,1,24.78,0.15,24.78,12.08,12.7,4,0,4.5
7827,503930,2024-08-26,100728,2030,17,2,54.21,0.05,108.42,63.43,44.99,6,0,3.1
7828,503931,2024-01-31,100816,2023,18,1,154.81,0.0,154.81,117.58,37.23,1,0,5.0
7829,503931,2024-01-31,100816,2034,18,1,52.68,0.05,52.68,27.09,25.59,4,0,3.5
7830,503932,2025-07-09,101472,2054,11,2,72.7,0.0,145.4,86.03,59.37,5,0,5.0
7831,503933,2025-06-06,100636,2004,11,3,28.65,0.03,85.95,50.35,35.6,5,0,4.0
7832,503933,2025-06-06,100636,2040,11,2,57.78,0.03,115.56,81.91,33.65,4,0,2.4
7833,503933,2025-06-06,100636,2042,11,1,61.41,0.03,61.41,42.27,19.14,2,0,3.8
7834,503934,2024-03-21,100831,2004,18,1,26.36,0.1,26.36,13.71,12.65,5,0,4.3
7835,503934,2024-03-21,100831,2047,18,1,44.43,0.1,44.43,27.33,17.1,3,0,3.3
7836,503935,2025-05-09,101572,2036,19,1,89.9,0.0,89.9,51.66,38.24,2,0,3.7
7837,503936,2024-02-26,101086,2035,12,3,18.98,0.0,56.94,31.88,25.06,2,0,2.8
7838,503936,2024-02-26,101086,2042,12,2,60.01,0.0,120.02,73.66,46.36,7,0,5.0
7839,503937,2025-05-23,100935,2036,17,3,91.38,0.0,274.14,176.25,97.89,6,0,3.6
7840,503938,2025-08-10,101467,2054,13,2,75.68,0.0,151.36,75.54,75.82,3,0,5.0
7841,503938,2025-08-10,101467,2011,13,3,131.29,0.0,393.87,190.99,202.88,6,0,4.8
7842,503939,2024-01-13,100577,2046,11,1,91.74,0.0,91.74,59.67,32.07,5,0,4.0
7843,503940,2025-07-28,100121,2056,14,1,19.59,0.1,19.59,7.79,11.8,5,0,4.3
7844,503940,2025-07-28,100121,2026,14,3,26.51,0.0,79.53,42.99,36.54,5,0,3.5
7845,503940,2025-07-28,100121,2009,14,2,16.13,0.0,32.26,14.15,18.11,2,0,4.4
7846,503941,2024-04-05,101576,2028,15,2,38.45,0.0,76.9,34.86,42.04,7,0,4.2
7847,503942,2024-07-28,100909,2041,19,2,60.2,0.0,120.4,81.75,38.65,2,0,3.8
7848,503942,2024-07-28,100909,2032,19,2,101.32,0.0,202.64,133.75,68.89,6,0,4.0
7849,503942,2024-07-28,100909,2053,19,3,41.0,0.0,123.0,82.65,40.35,2,0,4.5
7850,503943,2025-07-10,100650,2059,20,2,4.76,0.05,9.52,4.72,4.8,3,0,3.9
7851,503943,2025-07-10,100650,2046,20,3,82.62,0.1,247.86,143.53,104.33,3,0,4.7
7852,503944,2024-10-07,100190,2000,21,2,124.3,0.05,248.6,184.64,63.96,5,0,3.0
7853,503945,2026-02-10,101852,2031,11,2,45.42,0.0,90.84,45.05,45.79,5,0,3.5
7854,503946,2026-01-26,101450,2013,21,1,78.47,0.08,78.47,48.95,29.52,1,0,4.5
7855,503946,2026-01-26,101450,2033,21,1,92.37,0.03,92.37,57.83,34.54,4,0,3.1
7856,503946,2026-01-26,101450,2019,21,1,262.62,0.03,262.62,190.01,72.61,5,0,4.7
7857,503947,2026-02-18,100548,2048,16,3,82.39,0.0,247.17,148.39,98.78,1,0,4.0
7858,503948,2024-03-23,101215,2040,12,1,60.1,0.0,60.1,36.47,23.63,5,0,4.3
7859,503949,2024-05-19,100928,2039,17,1,220.36,0.0,220.36,151.05,69.31,4,0,5.0
7860,503949,2024-05-19,100928,2035,17,2,19.01,0.05,38.02,18.92,19.1,4,0,4.2
7861,503950,2024-05-24,100653,2001,10,1,45.59,0.0,45.59,29.78,15.81,5,1,3.4
7862,503950,2024-05-24,100653,2053,10,2,41.51,0.0,83.02,44.28,38.74,4,0,3.7
7863,503951,2025-04-07,100623,2051,15,1,47.5,0.18,47.5,22.93,24.57,2,0,4.6
7864,503951,2025-04-07,100623,2056,15,3,20.18,0.08,60.54,28.53,32.01,7,0,2.9
7865,503952,2024-12-05,100152,2040,19,1,58.46,0.0,58.46,38.04,20.42,1,0,4.6
7866,503953,2025-08-12,101949,2029,21,1,82.32,0.0,82.32,50.24,32.08,5,0,3.7
7867,503953,2025-08-12,101949,2030,21,1,52.37,0.05,52.37,30.34,22.03,3,0,3.2
7868,503954,2024-08-10,101851,2032,13,2,98.27,0.0,196.54,121.03,75.51,5,0,4.9
7869,503954,2024-08-10,101851,2012,13,1,98.64,0.0,98.64,62.23,36.41,5,0,3.5
7870,503954,2024-08-10,101851,2047,13,2,50.78,0.0,101.56,59.26,42.3,6,0,3.8
7871,503955,2024-06-06,101741,2015,12,3,60.39,0.03,181.17,94.64,86.53,4,0,4.4
7872,503955,2024-06-06,101741,2003,12,3,40.88,0.03,122.64,59.74,62.9,5,0,2.9
7873,503955,2024-06-06,101741,2051,12,1,54.58,0.03,54.58,35.64,18.94,2,0,2.9
7874,503956,2025-05-27,100630,2056,16,1,22.4,0.0,22.4,11.67,10.73,1,0,4.1
7875,503956,2025-05-27,100630,2016,16,1,46.44,0.0,46.44,28.14,18.3,6,0,4.0
7876,503957,2025-05-02,101993,2028,11,3,36.46,0.0,109.38,47.93,61.45,5,0,3.9
7877,503957,2025-05-02,101993,2016,11,1,47.51,0.0,47.51,25.24,22.27,4,0,3.5
7878,503958,2025-06-29,100550,2022,21,3,164.44,0.03,493.32,300.78,192.54,1,0,4.5
7879,503958,2025-06-29,100550,2033,21,1,96.34,0.03,96.34,63.18,33.16,7,0,4.5
7880,503959,2024-09-03,101648,2038,13,2,65.71,0.03,131.42,87.38,44.04,4,0,4.2
7881,503959,2024-09-03,101648,2042,13,3,60.48,0.03,181.44,102.2,79.24,1,0,3.9
7882,503960,2025-02-19,100202,2017,12,3,292.14,0.0,876.42,564.78,311.64,2,0,4.5
7883,503960,2025-02-19,100202,2056,12,2,21.18,0.0,42.36,20.79,21.57,1,0,4.5
7884,503961,2026-01-03,100620,2022,12,3,161.31,0.0,483.93,376.35,107.58,5,0,4.0
7885,503962,2025-04-27,101154,2004,14,3,25.23,0.15,75.69,51.49,24.2,2,0,4.7
7886,503963,2026-01-06,101935,2048,18,1,76.45,0.13,76.45,47.96,28.49,1,0,4.9
7887,503964,2024-12-08,100531,2010,20,3,28.84,0.0,86.52,41.07,45.45,2,0,3.6
7888,503964,2024-12-08,100531,2002,20,3,86.54,0.0,259.62,153.59,106.03,3,0,4.2
7889,503964,2024-12-08,100531,2046,20,2,88.88,0.05,177.76,88.6,89.16,1,0,3.6
7890,503965,2024-02-05,100864,2000,18,2,119.86,0.1,239.72,184.37,55.35,4,0,4.2
7891,503966,2025-08-23,101685,2046,17,2,98.11,0.0,196.22,117.05,79.17,6,0,3.2
7892,503967,2024-12-29,100944,2003,13,2,41.4,0.0,82.8,46.59,36.21,4,0,4.0
7893,503967,2024-12-29,100944,2021,13,1,32.05,0.0,32.05,19.06,12.99,4,0,4.3
7894,503968,2024-02-03,101365,2003,21,2,33.46,0.18,66.92,28.72,38.2,3,0,4.4
7895,503969,2024-04-19,100836,2058,21,2,22.0,0.15,44.0,20.21,23.79,4,0,3.0
7896,503969,2024-04-19,100836,2048,21,2,78.38,0.1,156.76,84.45,72.31,6,0,4.3
7897,503970,2024-09-04,100007,2003,17,3,38.07,0.1,114.21,52.63,61.58,4,0,3.5
7898,503970,2024-09-04,100007,2020,17,2,47.15,0.0,94.3,57.45,36.85,5,0,4.4
7899,503970,2024-09-04,100007,2045,17,3,92.58,0.1,277.74,188.16,89.58,2,0,3.3
7900,503971,2024-05-30,100566,2053,19,2,40.59,0.0,81.18,45.12,36.06,4,0,5.0
7901,503971,2024-05-30,100566,2017,19,3,282.77,0.0,848.31,564.37,283.94,5,0,3.9
7902,503971,2024-05-30,100566,2018,19,1,169.25,0.0,169.25,117.59,51.66,1,0,3.9
7903,503972,2025-06-24,101131,2030,13,2,54.38,0.0,108.76,73.61,35.15,1,0,4.7
7904,503973,2025-04-27,100038,2030,15,3,53.78,0.0,161.34,78.42,82.92,6,0,3.8
7905,503974,2024-09-17,100463,2037,19,2,26.11,0.0,52.22,27.56,24.66,4,0,4.6
7906,503974,2024-09-17,100463,2017,19,2,276.52,0.0,553.04,382.06,170.98,5,0,4.4
7907,503974,2024-09-17,100463,2042,19,2,63.3,0.0,126.6,75.18,51.42,3,0,4.0
7908,503975,2024-03-07,101906,2023,15,2,140.7,0.13,281.4,193.47,87.93,2,0,3.4
7909,503975,2024-03-07,101906,2010,15,3,26.6,0.03,79.8,33.65,46.15,2,0,4.4
7910,503975,2024-03-07,101906,2032,15,1,86.27,0.13,86.27,56.78,29.49,5,0,3.8
7911,503976,2024-03-03,100030,2023,19,3,160.62,0.0,481.86,364.65,117.21,3,0,4.4
7912,503976,2024-03-03,100030,2000,19,2,130.67,0.0,261.34,184.93,76.41,6,0,4.0
7913,503977,2026-01-17,100494,2013,20,3,84.36,0.1,253.08,167.33,85.75,3,1,3.8
7914,503977,2026-01-17,100494,2029,20,2,80.52,0.05,161.04,78.33,82.71,5,0,3.8
7915,503977,2026-01-17,100494,2006,20,3,23.16,0.15,69.48,36.97,32.51,2,0,4.8
7916,503978,2024-09-29,101238,2026,21,1,22.72,0.1,22.72,11.94,10.78,3,0,4.6
7917,503978,2024-09-29,101238,2053,21,3,38.12,0.05,114.36,66.09,48.27,6,0,4.4
7918,503978,2024-09-29,101238,2044,21,1,28.24,0.05,28.24,14.77,13.47,3,0,4.7
7919,503979,2024-03-25,101126,2025,13,3,83.82,0.0,251.46,185.57,65.89,2,0,4.5
7920,503979,2024-03-25,101126,2049,13,3,19.5,0.0,58.5,23.45,35.05,5,0,4.2
7921,503979,2024-03-25,101126,2036,13,2,92.61,0.0,185.22,124.6,60.62,3,0,4.2
7922,503980,2025-07-16,100409,2022,15,2,172.23,0.0,344.46,281.3,63.16,4,0,4.2
7923,503981,2025-11-18,100119,2013,14,1,92.51,0.0,92.51,50.97,41.54,5,0,3.5
7924,503981,2025-11-18,100119,2028,14,2,35.06,0.05,70.12,38.44,31.68,4,0,3.5
7925,503982,2024-04-06,101799,2023,16,2,158.11,0.0,316.22,209.21,107.01,3,0,4.0
7926,503982,2024-04-06,101799,2029,16,1,82.95,0.0,82.95,49.34,33.61,1,0,5.0
7927,503983,2026-01-16,101101,2005,18,2,69.1,0.0,138.2,74.52,63.68,4,0,2.1
7928,503983,2026-01-16,101101,2013,18,3,87.78,0.05,263.34,188.83,74.51,5,0,4.0
7929,503983,2026-01-16,101101,2022,18,2,157.51,0.0,315.02,230.13,84.89,1,0,4.0
7930,503984,2025-07-26,101146,2029,13,3,82.59,0.0,247.77,143.95,103.82,5,0,3.2
7931,503984,2025-07-26,101146,2022,13,3,170.17,0.0,510.51,356.33,154.18,5,0,3.3
7932,503984,2025-07-26,101146,2005,13,2,63.74,0.0,127.48,67.0,60.48,6,0,4.7
7933,503985,2024-07-18,100115,2016,12,3,44.3,0.03,132.9,87.81,45.09,6,0,3.9
7934,503985,2024-07-18,100115,2030,12,2,49.03,0.03,98.06,57.39,40.67,2,0,3.4
7935,503986,2025-09-04,100418,2019,13,2,281.0,0.0,562.0,424.16,137.84,5,0,2.9
7936,503986,2025-09-04,100418,2045,13,1,105.73,0.0,105.73,79.44,26.29,3,0,4.9
7937,503987,2024-11-27,100145,2055,19,3,55.75,0.0,167.25,95.91,71.34,4,0,2.9
