Store,Dept,Date,Weekly_Sales,IsHoliday
9,14,2012-09-17,21617.12,0
9,14,2012-09-24,31256.78,0
9,14,2012-10-01,30826.02,0
9,14,2012-10-08,33140.3,0
9,14,2012-10-15,33407.82,0
9,14,2012-10-22,30706.33,0
9,14,2012-10-29,40110.47,0
9,14,2012-11-05,32947.73,0
9,14,2012-11-12,32102.57,0
9,14,2012-11-19,46205.27,1
9,14,2012-11-26,30911.3,0
9,14,2012-12-03,32359.58,0
9,14,2012-12-10,29243.58,0
9,14,2012-12-17,31965.09,0
9,14,2012-12-24,50144.51,1
9,14,2012-12-31,36945.55,0
9,15,2012-01-02,51292.43,1
9,15,2012-01-09,31366.46,0
9,15,2012-01-16,37093.08,0
9,15,2012-01-23,33052.08,0
9,15,2012-01-30,28674.56,0
9,15,2012-02-06,48805.15,0
9,15,2012-02-13,31190.08,0
9,15,2012-02-20,46190.02,0
9,15,2012-02-27,54459.92,0
9,15,2012-03-05,61377.31,0
9,15,2012-03-12,37014.31,0
9,15,2012-03-19,52180.1,0
9,15,2012-03-26,43214.74,0
9,15,2012-04-02,40637.61,0
9,15,2012-04-09,51981.24,0
9,15,2012-04-16,50594.7,0
9,15,2012-04-23,42143.09,0
9,15,2012-04-30,46045.78,0
9,15,2012-05-07,52366.96,0
9,15,2012-05-14,44454.01,0
9,15,2012-05-21,49099.98,0
9,15,2012-05-28,59668.72,1
9,15,2012-06-04,37626.69,0
9,15,2012-06-11,35899.45,0
9,15,2012-06-18,36502.56,0
9,15,2012-06-25,41864.69,0
9,15,2012-07-02,52289.86,1
9,15,2012-07-09,34185.38,0
9,15,2012-07-16,38354.47,0
9,15,2012-07-23,25663.25,0
9,15,2012-07-30,33031.1,0
9,15,2012-08-06,24373.68,0
9,15,2012-08-13,42877.82,0
9,15,2012-08-20,42282.77,0
9,15,2012-08-27,37876.15,0
9,15,2012-09-03,41309.71,1
9,15,2012-09-10,21306.52,0
9,15,2012-09-17,35391.96,0
9,15,2012-09-24,49727.16,0
9,15,2012-10-01,26591.02,0
9,15,2012-10-08,30286.12,0
9,15,2012-10-15,28068.06,0
9,15,2012-10-22,31927.13,0
9,15,2012-10-29,38531.35,0
9,15,2012-11-05,35408.05,0
9,15,2012-11-12,31457.14,0
9,15,2012-11-19,31231.46,1
9,15,2012-11-26,26761.77,0
9,15,2012-12-03,29647.7,0
9,15,2012-12-10,25460.81,0
9,15,2012-12-17,39142.69,0
9,15,2012-12-24,48220.98,1
9,15,2012-12-31,30848.79,0
10,1,2012-01-02,60906.73,1
10,1,2012-01-09,36806.37,0
10,1,2012-01-16,34585.5,0
10,1,2012-01-23,62139.75,0
10,1,2012-01-30,36173.26,0
10,1,2012-02-06,47484.65,0
10,1,2012-02-13,46526.46,0
10,1,2012-02-20,41613.72,0
10,1,2012-02-27,55862.63,0
10,1,2012-03-05,46217.78,0
10,1,2012-03-12,55314.12,0
10,1,2012-03-19,41343.8,0
10,1,2012-03-26,40415.34,0
10,1,2012-04-02,48064.5,0
10,1,2012-04-09,36974.81,0
10,1,2012-04-16,75031.51,0
10,1,2012-04-23,68133.55,0
10,1,2012-04-30,48122.45,0
10,1,2012-05-07,58476.17,0
10,1,2012-05-14,55566.79,0
10,1,2012-05-21,45185.29,0
10,1,2012-05-28,78265.6,1
10,1,2012-06-04,28985.41,0
10,1,2012-06-11,46999.84,0
10,1,2012-06-18,61756.77,0
10,1,2012-06-25,43513.5,0
10,1,2012-07-02,67046.87,1
10,1,2012-07-09,43716.59,0
10,1,2012-07-16,25350.5,0
10,1,2012-07-23,38630.09,0
10,1,2012-07-30,50260.58,0
10,1,2012-08-06,44312.78,0
10,1,2012-08-13,34165.96,0
10,1,2012-08-20,35034.02,0
10,1,2012-08-27,43756.37,0
10,1,2012-09-03,54622.72,1
10,1,2012-09-10,40178.0,0
10,1,2012-09-17,41301.98,0
10,1,2012-09-24,44485.89,0
10,1,2012-10-01,41530.43,0
10,1,2012-10-08,56169.18,0
10,1,2012-10-15,39694.61,0
10,1,2012-10-22,40039.82,0
10,1,2012-10-29,32195.52,0
10,1,2012-11-05,39304.71,0
10,1,2012-11-12,38383.96,0
10,1,2012-11-19,40178.56,1
10,1,2012-11-26,39781.25,0
10,1,2012-12-03,41946.8,0
10,1,2012-12-10,34915.68,0
10,1,2012-12-17,42303.34,0
10,1,2012-12-24,58486.01,1
10,1,2012-12-31,43102.35,0
10,2,2012-01-02,61446.1,1
10,2,2012-01-09,26131.43,0
10,2,2012-01-16,35016.16,0
10,2,2012-01-23,40812.52,0
10,2,2012-01-30,23594.39,0
10,2,2012-02-06,29580.48,0
10,2,2012-02-13,32891.52,0
10,2,2012-02-20,25368.61,0
10,2,2012-02-27,43299.25,0
10,2,2012-03-05,31628.37,0
10,2,2012-03-12,39368.39,0
10,2,2012-03-19,29984.25,0
10,2,2012-03-26,40750.14,0
10,2,2012-04-02,37227.62,0
10,2,2012-04-09,33209.26,0
10,2,2012-04-16,46077.36,0
10,2,2012-04-23,44884.02,0
10,2,2012-04-30,40594.65,0
10,2,2012-05-07,20869.58,0
10,2,2012-05-14,29963.41,0
10,2,2012-05-21,43039.79,0
10,2,2012-05-28,59617.01,1
10,2,2012-06-04,33224.47,0
10,2,2012-06-11,38265.66,0
10,2,2012-06-18,35727.42,0
10,2,2012-06-25,32228.06,0
10,2,2012-07-02,43570.28,1
10,2,2012-07-09,30976.1,0
10,2,2012-07-16,40862.04,0
10,2,2012-07-23,27780.01,0
10,2,2012-07-30,35134.49,0
10,2,2012-08-06,33576.94,0
10,2,2012-08-13,31401.69,0
10,2,2012-08-20,28952.03,0
10,2,2012-08-27,41835.51,0
10,2,2012-09-03,32050.13,1
10,2,2012-09-10,24447.78,0
10,2,2012-09-17,25793.92,0
10,2,2012-09-24,20831.01,0
10,2,2012-10-01,25337.7,0
10,2,2012-10-08,29720.56,0
10,2,2012-10-15,29722.24,0
10,2,2012-10-22,37751.74,0
10,2,2012-10-29,27869.44,0
10,2,2012-11-05,29574.51,0
10,2,2012-11-12,27179.45,0
10,2,2012-11-19,38212.23,1
10,2,2012-11-26,20180.82,0
10,2,2012-12-03,39410.5,0
10,2,2012-12-10,28141.0,0
10,2,2012-12-17,30113.19,0
10,2,2012-12-24,32365.54,1
10,2,2012-12-31,27165.38,0
10,3,2012-01-02,36954.68,1
10,3,2012-01-09,32242.88,0
10,3,2012-01-16,20983.16,0
10,3,2012-01-23,33569.17,0
10,3,2012-01-30,24833.7,0
10,3,2012-02-06,23233.53,0
10,3,2012-02-13,26548.96,0
10,3,2012-02-20,24244.85,0
10,3,2012-02-27,31670.46,0
10,3,2012-03-05,37925.79,0
10,3,2012-03-12,34869.41,0
10,3,2012-03-19,42559.93,0
10,3,2012-03-26,29843.96,0
10,3,2012-04-02,42868.18,0
10,3,2012-04-09,32956.18,0
10,3,2012-04-16,37359.3,0
10,3,2012-04-23,40414.08,0
10,3,2012-04-30,38378.13,0
10,3,2012-05-07,39986.48,0
10,3,2012-05-14,14538.55,0
10,3,2012-05-21,26541.28,0
10,3,2012-05-28,39877.31,1
10,3,2012-06-04,28859.36,0
10,3,2012-06-11,27342.79,0
10,3,2012-06-18,31088.72,0
10,3,2012-06-25,26641.24,0
10,3,2012-07-02,40297.27,1
10,3,2012-07-09,26458.0,0
10,3,2012-07-16,22162.9,0
10,3,2012-07-23,29255.98,0
10,3,2012-07-30,33828.02,0
10,3,2012-08-06,27299.07,0
10,3,2012-08-13,26492.96,0
10,3,2012-08-20,29666.84,0
10,3,2012-08-27,35962.94,0
10,3,2012-09-03,22560.31,1
10,3,2012-09-10,19264.57,0
10,3,2012-09-17,21394.89,0
10,3,2012-09-24,24270.64,0
10,3,2012-10-01,20033.51,0
10,3,2012-10-08,17650.1,0
10,3,2012-10-15,11549.61,0
10,3,2012-10-22,23821.26,0
10,3,2012-10-29,17926.16,0
10,3,2012-11-05,30553.27,0
10,3,2012-11-12,21150.18,0
10,3,2012-11-19,25453.46,1
10,3,2012-11-26,26054.24,0
10,3,2012-12-03,31581.52,0
10,3,2012-12-10,40147.35,0
10,3,2012-12-17,23694.84,0
10,3,2012-12-24,24961.07,1
10,3,2012-12-31,24722.44,0
10,4,2012-01-02,38511.61,1
10,4,2012-01-09,30118.53,0
10,4,2012-01-16,37753.74,0
10,4,2012-01-23,24386.67,0
10,4,2012-01-30,20697.23,0
10,4,2012-02-06,41639.97,0
10,4,2012-02-13,30869.05,0
10,4,2012-02-20,26433.8,0
10,4,2012-02-27,33521.73,0
10,4,2012-03-05,37970.63,0
10,4,2012-03-12,31833.35,0
10,4,2012-03-19,49383.81,0
10,4,2012-03-26,38437.42,0
10,4,2012-04-02,31116.17,0
10,4,2012-04-09,40820.71,0
10,4,2012-04-16,31727.71,0
10,4,2012-04-23,45380.93,0
10,4,2012-04-30,47136.54,0
10,4,2012-05-07,30984.75,0
10,4,2012-05-14,32614.84,0
10,4,2012-05-21,35529.64,0
10,4,2012-05-28,45651.74,1
10,4,2012-06-04,30643.6,0
10,4,2012-06-11,41605.99,0
10,4,2012-06-18,40097.05,0
10,4,2012-06-25,24364.25,0
10,4,2012-07-02,45489.3,1
10,4,2012-07-09,36261.96,0
10,4,2012-07-16,27066.43,0
10,4,2012-07-23,29617.31,0
10,4,2012-07-30,33445.57,0
10,4,2012-08-06,34480.84,0
10,4,2012-08-13,31550.03,0
10,4,2012-08-20,36375.85,0
10,4,2012-08-27,34561.53,0
10,4,2012-09-03,42146.69,1
10,4,2012-09-10,25168.66,0
10,4,2012-09-17,21764.87,0
10,4,2012-09-24,21827.01,0
10,4,2012-10-01,32008.16,0
10,4,2012-10-08,25654.27,0
10,4,2012-10-15,39629.07,0
10,4,2012-10-22,28685.89,0
10,4,2012-10-29,29483.26,0
10,4,2012-11-05,24968.89,0
10,4,2012-11-12,25042.16,0
10,4,2012-11-19,31342.27,1
10,4,2012-11-26,25281.84,0
10,4,2012-12-03,28560.26,0
10,4,2012-12-10,30913.18,0
10,4,2012-12-17,29550.83,0
10,4,2012-12-24,32732.82,1
10,4,2012-12-31,24216.41,0
10,5,2012-01-02,27476.49,1
10,5,2012-01-09,22851.67,0
10,5,2012-01-16,24072.2,0
10,5,2012-01-23,38464.52,0
10,5,2012-01-30,31927.34,0
10,5,2012-02-06,32025.36,0
10,5,2012-02-13,31646.93,0
10,5,2012-02-20,34199.49,0
10,5,2012-02-27,23677.48,0
10,5,2012-03-05,40281.67,0
10,5,2012-03-12,29372.06,0
10,5,2012-03-19,41185.48,0
10,5,2012-03-26,23847.74,0
10,5,2012-04-02,29321.38,0
10,5,2012-04-09,34437.45,0
10,5,2012-04-16,33588.23,0
10,5,2012-04-23,36466.66,0
10,5,2012-04-30,38267.87,0
10,5,2012-05-07,24313.83,0
10,5,2012-05-14,29440.32,0
10,5,2012-05-21,27814.88,0
10,5,2012-05-28,53780.77,1
10,5,2012-06-04,34099.67,0
10,5,2012-06-11,19905.66,0
10,5,2012-06-18,25779.89,0
10,5,2012-06-25,29097.13,0
10,5,2012-07-02,30640.81,1
10,5,2012-07-09,35533.45,0
10,5,2012-07-16,26286.47,0
10,5,2012-07-23,33363.25,0
10,5,2012-07-30,30986.47,0
10,5,2012-08-06,17698.87,0
10,5,2012-08-13,25938.94,0
10,5,2012-08-20,20394.22,0
10,5,2012-08-27,22495.55,0
10,5,2012-09-03,41161.85,1
10,5,2012-09-10,22696.03,0
10,5,2012-09-17,20355.23,0
10,5,2012-09-24,26824.54,0
10,5,2012-10-01,17502.16,0
10,5,2012-10-08,23836.7,0
10,5,2012-10-15,23527.59,0
10,5,2012-10-22,21987.33,0
10,5,2012-10-29,29186.45,0
10,5,2012-11-05,20198.64,0
10,5,2012-11-12,25101.3,0
10,5,2012-11-19,25263.72,1
10,5,2012-11-26,26991.37,0
10,5,2012-12-03,22141.79,0
10,5,2012-12-10,19840.64,0
10,5,2012-12-17,27712.96,0
10,5,2012-12-24,35625.8,1
10,5,2012-12-31,27831.99,0
10,6,2012-01-02,40643.65,1
10,6,2012-01-09,17880.64,0
10,6,2012-01-16,31118.87,0
10,6,2012-01-23,23604.59,0
10,6,2012-01-30,16652.78,0
10,6,2012-02-06,24866.93,0
10,6,2012-02-13,36844.9,0
10,6,2012-02-20,22425.54,0
10,6,2012-02-27,19318.53,0
10,6,2012-03-05,19744.44,0
10,6,2012-03-12,20806.94,0
10,6,2012-03-19,35397.28,0
10,6,2012-03-26,26239.56,0
10,6,2012-04-02,32405.22,0
10,6,2012-04-09,33480.25,0
10,6,2012-04-16,28370.34,0
10,6,2012-04-23,29205.58,0
10,6,2012-04-30,30310.76,0
10,6,2012-05-07,23132.58,0
10,6,2012-05-14,25385.91,0
10,6,2012-05-21,25690.65,0
10,6,2012-05-28,33853.86,1
10,6,2012-06-04,20956.93,0
10,6,2012-06-11,21477.93,0
10,6,2012-06-18,18650.05,0
10,6,2012-06-25,25563.08,0
10,6,2012-07-02,21676.47,1
10,6,2012-07-09,25179.32,0
10,6,2012-07-16,33139.67,0
10,6,2012-07-23,21458.99,0
10,6,2012-07-30,21355.13,0
10,6,2012-08-06,20797.46,0
10,6,2012-08-13,24613.58,0
10,6,2012-08-20,17109.33,0
10,6,2012-08-27,16570.02,0
10,6,2012-09-03,24372.79,1
10,6,2012-09-10,19355.01,0
10,6,2012-09-17,17067.99,0
10,6,2012-09-24,17142.5,0
10,6,2012-10-01,13961.34,0
10,6,2012-10-08,22539.98,0
10,6,2012-10-15,11560.5,0
10,6,2012-10-22,23218.5,0
10,6,2012-10-29,16151.58,0
10,6,2012-11-05,16309.78,0
10,6,2012-11-12,13399.35,0
10,6,2012-11-19,23037.07,1
10,6,2012-11-26,15343.49,0
10,6,2012-12-03,20275.42,0
10,6,2012-12-10,16168.9,0
10,6,2012-12-17,20641.4,0
10,6,2012-12-24,30242.62,1
10,6,2012-12-31,24200.19,0
10,7,2012-01-02,36757.46,1
10,7,2012-01-09,19839.12,0
10,7,2012-01-16,17401.45,0
10,7,2012-01-23,18443.92,0
10,7,2012-01-30,18209.67,0
10,7,2012-02-06,17016.57,0
10,7,2012-02-13,15737.78,0
10,7,2012-02-20,25608.92,0
10,7,2012-02-27,18123.4,0
10,7,2012-03-05,20547.14,0
10,7,2012-03-12,26830.4,0
10,7,2012-03-19,16075.62,0
10,7,2012-03-26,26030.99,0
10,7,2012-04-02,21430.02,0
10,7,2012-04-09,25618.18,0
10,7,2012-04-16,30189.17,0
10,7,2012-04-23,27216.38,0
10,7,2012-04-30,25437.05,0
10,7,2012-05-07,24057.63,0
10,7,2012-05-14,24384.57,0
10,7,2012-05-21,21200.74,0
10,7,2012-05-28,39855.88,1
10,7,2012-06-04,22700.59,0
10,7,2012-06-11,26549.4,0
10,7,2012-06-18,15915.99,0
10,7,2012-06-25,21514.84,0
10,7,2012-07-02,25178.82,1
10,7,2012-07-09,18897.82,0
10,7,2012-07-16,18731.94,0
10,7,2012-07-23,21355.71,0
10,7,2012-07-30,14919.61,0
10,7,2012-08-06,17148.49,0
10,7,2012-08-13,23278.94,0
10,7,2012-08-20,19881.01,0
10,7,2012-08-27,19880.71,0
10,7,2012-09-03,22525.42,1
10,7,2012-09-10,15323.9,0
10,7,2012-09-17,15044.75,0
10,7,2012-09-24,17033.16,0
10,7,2012-10-01,12425.93,0
10,7,2012-10-08,11899.77,0
10,7,2012-10-15,14374.0,0
10,7,2012-10-22,15842.63,0
10,7,2012-10-29,19037.72,0
10,7,2012-11-05,17949.95,0
10,7,2012-11-12,12080.08,0
10,7,2012-11-19,23373.97,1
10,7,2012-11-26,16416.2,0
10,7,2012-12-03,19130.75,0
10,7,2012-12-10,15175.67,0
10,7,2012-12-17,20946.88,0
10,7,2012-12-24,25662.65,1
10,7,2012-12-31,22093.29,0
10,8,2012-01-02,24979.11,1
10,8,2012-01-09,16967.88,0
10,8,2012-01-16,17485.3,0
10,8,2012-01-23,18324.18,0
10,8,2012-01-30,16661.59,0
10,8,2012-02-06,18926.46,0
10,8,2012-02-13,20640.09,0
10,8,2012-02-20,17659.64,0
10,8,2012-02-27,19867.69,0
10,8,2012-03-05,17963.31,0
10,8,2012-03-12,27127.05,0
10,8,2012-03-19,27757.06,0
10,8,2012-03-26,18317.68,0
10,8,2012-04-02,22125.71,0
10,8,2012-04-09,17892.15,0
10,8,2012-04-16,21209.96,0
10,8,2012-04-23,15537.65,0
10,8,2012-04-30,20441.82,0
10,8,2012-05-07,12911.44,0
10,8,2012-05-14,19803.28,0
10,8,2012-05-21,20602.72,0
10,8,2012-05-28,23692.29,1
10,8,2012-06-04,16868.9,0
10,8,2012-06-11,21135.55,0
10,8,2012-06-18,16144.14,0
10,8,2012-06-25,20291.04,0
10,8,2012-07-02,24854.57,1
10,8,2012-07-09,18123.8,0
10,8,2012-07-16,13406.48,0
10,8,2012-07-23,17681.97,0
10,8,2012-07-30,17835.06,0
10,8,2012-08-06,18127.55,0
10,8,2012-08-13,16977.29,0
10,8,2012-08-20,8914.66,0
10,8,2012-08-27,12990.64,0
10,8,2012-09-03,24970.07,1
10,8,2012-09-10,11947.34,0
10,8,2012-09-17,13258.71,0
10,8,2012-09-24,11880.63,0
10,8,2012-10-01,14277.4,0
10,8,2012-10-08,14309.22,0
10,8,2012-10-15,13001.76,0
10,8,2012-10-22,15832.26,0
10,8,2012-10-29,18424.85,0
10,8,2012-11-05,16763.93,0
10,8,2012-11-12,16313.85,0
10,8,2012-11-19,14484.37,1
10,8,2012-11-26,17401.63,0
10,8,2012-12-03,11542.03,0
10,8,2012-12-10,17689.97,0
10,8,2012-12-17,12522.88,0
10,8,2012-12-24,17139.13,1
10,8,2012-12-31,15531.16,0
10,9,2012-01-02,14427.32,1
10,9,2012-01-09,16081.47,0
10,9,2012-01-16,21128.58,0
10,9,2012-01-23,12123.88,0
10,9,2012-01-30,16258.25,0
10,9,2012-02-06,14901.69,0
10,9,2012-02-13,13551.51,0
10,9,2012-02-20,16032.28,0
10,9,2012-02-27,16628.54,0
10,9,2012-03-05,20731.57,0
10,9,2012-03-12,23409.8,0
10,9,2012-03-19,15547.83,0
10,9,2012-03-26,19293.83,0
10,9,2012-04-02,14709.13,0
10,9,2012-04-09,14096.73,0
10,9,2012-04-16,23573.67,0
10,9,2012-04-23,14694.51,0
10,9,2012-04-30,19426.89,0
10,9,2012-05-07,9619.18,0
10,9,2012-05-14,16290.83,0
10,9,2012-05-21,21525.01,0
10,9,2012-05-28,20093.05,1
10,9,2012-06-04,15147.8,0
10,9,2012-06-11,14879.89,0
10,9,2012-06-18,21106.31,0
10,9,2012-06-25,11308.69,0
10,9,2012-07-02,21462.41,1
10,9,2012-07-09,8879.98,0
10,9,2012-07-16,12776.69,0
10,9,2012-07-23,12890.98,0
10,9,2012-07-30,10784.73,0
10,9,2012-08-06,13009.74,0
10,9,2012-08-13,15444.27,0
10,9,2012-08-20,14501.16,0
10,9,2012-08-27,12750.94,0
10,9,2012-09-03,16109.84,1
10,9,2012-09-10,5826.86,0
10,9,2012-09-17,8823.2,0
10,9,2012-09-24,12850.36,0
10,9,2012-10-01,9907.95,0
10,9,2012-10-08,10085.49,0
10,9,2012-10-15,12657.54,0
10,9,2012-10-22,7755.22,0
10,9,2012-10-29,9448.15,0
10,9,2012-11-05,10882.13,0
10,9,2012-11-12,13301.1,0
10,9,2012-11-19,15756.11,1
10,9,2012-11-26,15350.98,0
10,9,2012-12-03,12544.3,0
10,9,2012-12-10,10597.81,0
10,9,2012-12-17,7924.77,0
10,9,2012-12-24,17422.71,1
10,9,2012-12-31,13803.08,0
10,10,2012-01-02,15005.68,1
10,10,2012-01-09,12952.46,0
10,10,2012-01-16,13804.02,0
10,10,2012-01-23,13214.21,0
10,10,2012-01-30,13580.8,0
10,10,2012-02-06,12274.69,0
10,10,2012-02-13,15305.46,0
10,10,2012-02-20,18764.19,0
10,10,2012-02-27,18940.91,0
10,10,2012-03-05,19720.8,0
10,10,2012-03-12,13280.59,0
10,10,2012-03-19,15532.76,0
10,10,2012-03-26,14801.12,0
10,10,2012-04-02,14269.3,0
10,10,2012-04-09,14249.2,0
10,10,2012-04-16,19054.78,0
10,10,2012-04-23,16797.65,0
10,10,2012-04-30,14032.37,0
10,10,2012-05-07,15090.97,0
10,10,2012-05-14,13167.67,0
10,10,2012-05-21,19394.4,0
10,10,2012-05-28,20454.82,1
10,10,2012-06-04,9268.21,0
10,10,2012-06-11,15834.35,0
10,10,2012-06-18,18905.11,0
10,10,2012-06-25,15131.11,0
10,10,2012-07-02,18833.65,1
10,10,2012-07-09,14922.07,0
10,10,2012-07-16,14882.12,0
10,10,2012-07-23,10760.95,0
10,10,2012-07-30,13907.88,0
10,10,2012-08-06,14349.48,0
10,10,2012-08-13,19950.04,0
10,10,2012-08-20,13752.31,0
10,10,2012-08-27,11965.13,0
10,10,2012-09-03,12739.49,1
10,10,2012-09-10,14478.3,0
10,10,2012-09-17,12624.0,0
10,10,2012-09-24,16976.74,0
10,10,2012-10-01,12488.08,0
10,10,2012-10-08,8643.82,0
10,10,2012-10-15,11732.68,0
10,10,2012-10-22,9800.4,0
10,10,2012-10-29,10407.74,0
10,10,2012-11-05,13023.05,0
10,10,2012-11-12,10273.71,0
10,10,2012-11-19,15217.53,1
10,10,2012-11-26,13144.17,0
10,10,2012-12-03,9618.72,0
10,10,2012-12-10,14415.54,0
10,10,2012-12-17,13100.77,0
10,10,2012-12-24,10555.59,1
10,10,2012-12-31,16347.3,0
10,11,2012-01-02,12691.33,1
10,11,2012-01-09,11164.93,0
10,11,2012-01-16,14804.53,0
10,11,2012-01-23,8844.6,0
10,11,2012-01-30,13187.07,0
10,11,2012-02-06,13669.97,0
10,11,2012-02-13,8298.07,0
10,11,2012-02-20,11892.58,0
10,11,2012-02-27,14397.76,0
10,11,2012-03-05,12347.25,0
10,11,2012-03-12,10942.59,0
10,11,2012-03-19,13881.36,0
10,11,2012-03-26,17356.35,0
10,11,2012-04-02,11779.75,0
10,11,2012-04-09,12803.58,0
10,11,2012-04-16,15499.03,0
10,11,2012-04-23,15449.65,0
10,11,2012-04-30,13461.45,0
10,11,2012-05-07,10707.71,0
10,11,2012-05-14,13964.84,0
10,11,2012-05-21,11573.06,0
10,11,2012-05-28,14561.78,1
10,11,2012-06-04,16882.95,0
10,11,2012-06-11,17357.17,0
10,11,2012-06-18,13502.75,0
10,11,2012-06-25,13222.11,0
10,11,2012-07-02,13383.29,1
10,11,2012-07-09,5827.8,0
10,11,2012-07-16,10213.73,0
10,11,2012-07-23,11468.71,0
10,11,2012-07-30,12806.83,0
10,11,2012-08-06,9462.71,0
10,11,2012-08-13,12332.96,0
10,11,2012-08-20,8876.63,0
10,11,2012-08-27,10561.95,0
10,11,2012-09-03,14346.96,1
10,11,2012-09-10,7161.38,0
10,11,2012-09-17,6265.88,0
10,11,2012-09-24,9417.72,0
10,11,2012-10-01,8448.04,0
10,11,2012-10-08,5869.94,0
10,11,2012-10-15,6800.01,0
10,11,2012-10-22,5329.88,0
10,11,2012-10-29,8555.0,0
10,11,2012-11-05,10659.48,0
10,11,2012-11-12,10692.21,0
10,11,2012-11-19,12619.48,1
10,11,2012-11-26,9359.91,0
10,11,2012-12-03,14604.38,0
10,11,2012-12-10,11106.15,0
10,11,2012-12-17,10477.69,0
10,11,2012-12-24,16051.08,1
10,11,2012-12-31,10826.62,0
10,12,2012-01-02,25974.21,1
10,12,2012-01-09,22923.77,0
10,12,2012-01-16,23707.27,0
10,12,2012-01-23,14697.16,0
10,12,2012-01-30,25500.12,0
10,12,2012-02-06,21365.57,0
10,12,2012-02-13,16308.79,0
10,12,2012-02-20,22552.15,0
10,12,2012-02-27,23235.33,0
10,12,2012-03-05,24738.35,0
10,12,2012-03-12,25494.38,0
10,12,2012-03-19,29519.08,0
10,12,2012-03-26,21259.6,0
10,12,2012-04-02,18814.83,0
10,12,2012-04-09,24529.69,0
10,12,2012-04-16,19046.26,0
10,12,2012-04-23,21074.24,0
10,12,2012-04-30,20839.57,0
10,12,2012-05-07,24526.18,0
10,12,2012-05-14,25337.58,0
10,12,2012-05-21,18342.47,0
10,12,2012-05-28,25477.34,1
10,12,2012-06-04,25955.34,0
10,12,2012-06-11,15892.16,0
10,12,2012-06-18,16879.39,0
10,12,2012-06-25,26689.05,0
10,12,2012-07-02,25459.57,1
10,12,2012-07-09,15504.33,0
10,12,2012-07-16,16701.53,0
10,12,2012-07-23,19233.12,0
10,12,2012-07-30,22708.91,0
10,12,2012-08-06,15910.34,0
10,12,2012-08-13,18733.77,0
10,12,2012-08-20,13661.95,0
10,12,2012-08-27,14906.0,0
10,12,2012-09-03,16145.73,1
10,12,2012-09-10,17156.39,0
10,12,2012-09-17,15912.71,0
10,12,2012-09-24,16782.39,0
10,12,2012-10-01,22120.91,0
10,12,2012-10-08,11315.16,0
10,12,2012-10-15,17948.08,0
10,12,2012-10-22,17990.49,0
10,12,2012-10-29,15513.78,0
10,12,2012-11-05,13168.05,0
10,12,2012-11-12,17489.47,0
10,12,2012-11-19,25833.75,1
10,12,2012-11-26,18232.6,0
10,12,2012-12-03,17676.67,0
10,12,2012-12-10,17586.27,0
10,12,2012-12-17,17747.85,0
10,12,2012-12-24,19249.14,1
10,12,2012-12-31,20622.63,0
10,13,2012-01-02,23414.23,1
10,13,2012-01-09,20799.35,0
10,13,2012-01-16,21167.39,0
10,13,2012-01-23,12484.49,0
10,13,2012-01-30,17937.25,0
10,13,2012-02-06,22284.8,0
10,13,2012-02-13,19298.92,0
10,13,2012-02-20,13188.34,0
10,13,2012-02-27,22393.02,0
10,13,2012-03-05,17468.35,0
10,13,2012-03-12,15721.24,0
10,13,2012-03-19,19674.39,0
10,13,2012-03-26,16335.87,0
10,13,2012-04-02,22188.82,0
10,13,2012-04-09,23244.42,0
10,13,2012-04-16,19736.73,0
10,13,2012-04-23,20064.12,0
10,13,2012-04-30,22764.9,0
10,13,2012-05-07,19631.48,0
10,13,2012-05-14,25724.24,0
10,13,2012-05-21,22203.89,0
10,13,2012-05-28,24632.66,1
10,13,2012-06-04,23603.75,0
10,13,2012-06-11,17569.43,0
10,13,2012-06-18,15672.23,0
10,13,2012-06-25,10701.11,0
10,13,2012-07-02,27285.45,1
10,13,2012-07-09,18141.41,0
10,13,2012-07-16,21437.41,0
10,13,2012-07-23,16739.47,0
10,13,2012-07-30,16448.23,0
10,13,2012-08-06,13324.03,0
10,13,2012-08-13,12234.57,0
10,13,2012-08-20,20651.59,0
10,13,2012-08-27,17291.21,0
10,13,2012-09-03,17289.87,1
10,13,2012-09-10,16025.63,0
10,13,2012-09-17,10818.6,0
10,13,2012-09-24,15756.7,0
10,13,2012-10-01,13640.38,0
10,13,2012-10-08,14975.56,0
10,13,2012-10-15,13388.36,0
10,13,2012-10-22,12440.68,0
10,13,2012-10-29,14513.79,0
10,13,2012-11-05,14064.35,0
10,13,2012-11-12,13875.44,0
10,13,2012-11-19,19953.71,1
10,13,2012-11-26,13078.4,0
10,13,2012-12-03,17906.73,0
10,13,2012-12-10,11129.67,0
10,13,2012-12-17,10637.34,0
10,13,2012-12-24,15329.99,1
10,13,2012-12-31,15119.34,0
10,14,2012-01-02,18078.03,1
10,14,2012-01-09,13089.25,0
10,14,2012-01-16,12726.35,0
10,14,2012-01-23,16730.78,0
10,14,2012-01-30,12112.43,0
10,14,2012-02-06,11606.2,0
10,14,2012-02-13,15188.12,0
10,14,2012-02-20,13999.7,0
10,14,2012-02-27,15153.58,0
10,14,2012-03-05,15900.29,0
10,14,2012-03-12,15727.33,0
10,14,2012-03-19,18277.32,0
10,14,2012-03-26,13863.16,0
10,14,2012-04-02,13949.12,0
10,14,2012-04-09,14915.15,0
10,14,2012-04-16,17403.18,0
10,14,2012-04-23,16180.19,0
10,14,2012-04-30,18554.01,0
