id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
C008613,46.0,32.2,4,0,8.71,3.0,0,0,escritorio,norte,109.22
C008614,26.0,100.83,11,1,10.23,3.0,0,0,móvil,norte,185.2
C008615,35.0,76.27,12,3,11.94,3.0,0,1,móvil,norte,761.24
C008616,45.0,28.32,10,3,11.61,3.0,1,0,tablet,sur,788.64
C008617,47.0,31.46,9,4,7.39,5.0,0,0,móvil,norte,2619.44
C008618,26.0,21.61,15,0,8.82,2.0,0,0,móvil,sur,47.02
C008619,25.0,39.78,21,3,7.36,4.0,0,0,móvil,norte,1372.24
C008620,40.0,33.57,10,1,11.0,2.0,0,0,escritorio,norte,1321.85
C008621,39.0,28.88,13,2,8.61,,0,0,tablet,oeste,903.24
C008622,30.0,28.85,8,1,8.93,3.0,0,0,escritorio,este,73.1
C008623,18.0,47.05,15,0,8.43,3.0,0,0,móvil,norte,203.56
C008624,36.0,48.99,14,1,9.43,3.0,0,0,móvil,norte,210.93
C008625,27.0,56.07,9,1,7.75,3.0,0,1,móvil,este,433.43
C008626,49.0,35.94,13,2,7.67,4.0,0,0,móvil,sur,46.33
C008627,34.0,33.14,17,3,8.66,3.0,0,0,móvil,norte,1030.55
C008628,36.0,27.72,12,1,7.14,3.0,0,0,escritorio,sur,704.78
C008629,51.0,28.01,13,3,7.53,3.0,0,0,móvil,sur,570.2
C008630,35.0,50.03,4,0,11.89,3.0,0,0,escritorio,norte,0.0
C008631,44.0,33.31,8,0,11.54,3.0,0,0,escritorio,norte,139.66
C008632,39.0,63.57,15,3,10.71,2.0,0,0,escritorio,sur,1373.02
C008633,46.0,40.21,13,0,8.8,3.0,0,1,escritorio,este,0.0
C008634,40.0,16.68,9,1,15.28,3.0,1,0,móvil,sur,790.51
C008635,43.0,38.96,12,2,8.84,3.0,0,1,escritorio,este,975.57
C008636,31.0,46.5,8,1,7.76,2.0,0,0,tablet,oeste,220.28
C008637,37.0,45.72,14,3,8.75,3.0,0,0,móvil,este,677.17
C008638,33.0,36.67,12,2,10.36,3.0,0,1,escritorio,sur,705.76
C008639,44.0,32.98,12,1,13.05,3.0,1,0,escritorio,norte,778.54
C008640,34.0,29.86,18,1,6.94,3.0,0,0,móvil,este,345.65
C008641,24.0,39.71,10,1,13.17,3.0,0,0,escritorio,oeste,312.51
C008642,22.0,37.94,12,4,7.37,4.0,0,1,móvil,sur,570.26
C008643,19.0,49.82,8,3,18.22,2.0,1,1,escritorio,este,484.42
C008644,37.0,60.0,14,2,13.43,2.0,0,0,escritorio,sur,842.6
C008645,19.0,27.51,15,2,7.73,3.0,0,0,móvil,este,734.65
C008646,37.0,32.5,11,4,13.46,3.0,1,0,tablet,norte,3054.11
C008647,24.0,32.04,4,0,9.08,4.0,0,0,escritorio,norte,194.38
C008648,31.0,27.1,23,2,8.17,2.0,0,0,móvil,norte,1133.88
C008649,42.0,18.15,12,3,11.42,3.0,0,0,tablet,oeste,522.76
C008650,19.0,67.49,4,0,18.23,3.0,0,0,escritorio,este,0.0
C008651,32.0,16.83,12,2,12.84,4.0,1,0,móvil,sur,1210.48
C008652,41.0,31.73,8,0,7.16,3.0,0,0,escritorio,este,522.93
C008653,41.0,64.06,13,4,13.64,2.0,1,0,móvil,oeste,2148.46
C008654,45.0,28.38,15,1,14.43,4.0,1,0,móvil,este,889.78
C008655,32.0,37.62,7,0,8.75,2.0,0,0,móvil,sur,21.25
C008656,21.0,29.86,11,2,7.53,4.0,0,0,móvil,este,1074.4
C008657,43.0,43.11,15,2,10.89,3.0,0,0,móvil,este,535.84
C008658,47.0,62.98,12,1,18.34,2.0,1,0,móvil,oeste,280.18
C008659,41.0,62.1,13,3,11.6,4.0,0,0,móvil,este,487.07
C008660,43.0,22.85,10,1,10.46,3.0,0,0,móvil,oeste,612.25
C008661,30.0,18.3,13,5,9.98,5.0,0,0,móvil,norte,2158.16
C008662,30.0,48.13,7,1,20.14,5.0,1,0,tablet,este,424.02
C008663,41.0,23.63,10,3,12.05,3.0,1,0,tablet,sur,2074.28
C008664,39.0,49.82,10,1,19.19,3.0,0,0,móvil,oeste,342.05
C008665,39.0,34.21,9,0,8.2,,0,0,móvil,oeste,41.95
C008666,27.0,41.75,16,1,7.64,2.0,0,0,móvil,este,295.7
C008667,28.0,25.33,17,0,10.02,2.0,0,1,móvil,este,229.32
C008668,31.0,86.06,10,2,10.91,2.0,0,0,móvil,norte,1230.3
C008669,23.0,26.31,13,0,7.97,2.0,0,0,escritorio,sur,56.17
C008670,35.0,78.73,15,2,9.57,4.0,0,0,escritorio,sur,1068.93
C008671,44.0,28.2,16,3,8.48,2.0,0,1,móvil,este,494.87
C008672,32.0,23.12,19,5,12.4,4.0,0,0,móvil,este,3281.68
C008673,34.0,49.24,14,1,11.03,1.0,0,0,móvil,norte,910.9
C008674,38.0,60.43,9,2,8.92,3.0,0,0,escritorio,oeste,1394.09
C008675,41.0,51.57,17,6,7.92,3.0,0,0,móvil,oeste,801.94
C008676,46.0,36.81,16,5,6.7,2.0,0,0,móvil,este,1978.11
C008677,35.0,38.69,18,1,10.79,3.0,0,0,móvil,sur,0.0
C008678,51.0,29.67,7,1,9.51,3.0,0,0,móvil,oeste,353.57
C008679,41.0,28.86,12,2,7.96,5.0,0,0,móvil,oeste,457.0
C008680,45.0,28.61,13,2,7.59,4.0,0,0,móvil,sur,657.05
C008681,52.0,21.65,15,2,14.11,4.0,1,0,móvil,sur,1308.36
C008682,18.0,45.99,8,1,10.38,4.0,0,0,móvil,sur,290.88
C008683,39.0,32.89,13,1,11.96,3.0,0,0,móvil,norte,13.4
C008684,18.0,24.84,16,2,12.01,3.0,0,0,móvil,este,1091.17
C008685,41.0,19.88,8,2,8.72,1.0,0,0,escritorio,norte,882.22
C008686,24.0,46.77,11,4,11.0,4.0,0,0,tablet,este,2301.65
C008687,24.0,21.15,10,3,9.87,3.0,0,1,móvil,este,151.31
C008688,38.0,31.28,8,1,6.35,3.0,0,0,tablet,norte,176.92
C008689,37.0,66.45,18,1,8.17,2.0,0,0,móvil,norte,385.7
C008690,28.0,32.61,10,1,9.34,3.0,0,0,tablet,norte,968.12
C008691,29.0,38.66,16,2,10.43,3.0,0,0,móvil,oeste,625.23
C008692,28.0,46.22,12,1,8.55,2.0,0,0,escritorio,norte,466.97
C008693,28.0,49.34,11,2,10.03,4.0,0,0,móvil,este,389.98
C008694,28.0,31.16,19,2,8.03,3.0,0,0,móvil,este,1345.93
C008695,24.0,25.97,12,1,14.23,4.0,0,0,móvil,sur,75.7
C008696,48.0,21.35,11,2,12.22,4.0,0,0,móvil,norte,1242.42
C008697,52.0,21.84,9,1,10.96,4.0,0,0,escritorio,sur,335.5
C008698,32.0,75.75,17,4,10.16,3.0,0,0,móvil,oeste,1968.89
C008699,36.0,89.09,14,1,10.18,2.0,0,0,móvil,oeste,893.98
C008700,46.0,30.45,7,1,12.15,3.0,1,0,tablet,oeste,908.19
C008701,18.0,26.18,15,3,8.47,3.0,0,0,móvil,sur,175.4
C008702,42.0,50.38,11,0,11.14,3.0,0,0,escritorio,oeste,60.49
C008703,54.0,33.88,7,0,16.38,2.0,0,0,escritorio,sur,0.0
C008704,34.0,32.8,9,1,9.12,2.0,0,0,escritorio,sur,200.37
C008705,26.0,42.06,12,0,8.11,4.0,0,0,móvil,oeste,225.09
C008706,38.0,48.0,16,1,12.32,3.0,0,0,móvil,este,1020.1
C008707,40.0,38.06,15,2,11.1,1.0,0,0,móvil,oeste,612.94
C008708,20.0,55.42,14,1,8.69,3.0,0,0,móvil,este,646.96
C008709,37.0,27.52,7,1,8.39,2.0,0,0,móvil,este,196.19
C008710,48.0,47.75,9,1,8.55,4.0,0,0,escritorio,sur,568.59
C008711,38.0,34.42,17,1,10.71,2.0,0,0,móvil,oeste,338.92
C008712,47.0,51.28,13,5,12.66,3.0,1,0,escritorio,sur,2653.45
C008713,28.0,41.59,12,0,9.86,3.0,0,1,móvil,sur,318.0
C008714,33.0,40.48,9,2,12.53,3.0,1,0,escritorio,sur,1383.35
C008715,38.0,90.36,16,4,19.74,3.0,1,0,móvil,oeste,2688.18
C008716,30.0,62.06,17,0,10.2,2.0,0,0,móvil,norte,30.29
C008717,20.0,20.48,5,0,8.1,3.0,0,0,móvil,este,143.51
C008718,41.0,26.79,15,2,7.6,3.0,0,0,móvil,norte,1026.8
C008719,24.0,21.44,15,2,18.99,4.0,0,1,móvil,sur,94.23
C008720,39.0,30.06,9,0,8.0,3.0,0,0,tablet,norte,17.28
C008721,29.0,22.18,5,0,8.17,2.0,0,0,tablet,oeste,0.0
C008722,34.0,31.16,6,0,10.86,2.0,0,0,móvil,norte,0.0
C008723,26.0,49.17,17,0,17.68,3.0,0,0,escritorio,oeste,81.67
C008724,50.0,24.58,17,3,7.05,4.0,0,0,móvil,oeste,0.0
C008725,31.0,39.18,18,4,12.01,2.0,1,0,móvil,norte,3344.78
C008726,18.0,21.18,15,5,9.74,2.0,0,0,móvil,sur,1519.1
C008727,41.0,32.11,13,3,11.59,3.0,1,0,escritorio,oeste,508.1
C008728,27.0,31.34,15,3,9.63,3.0,0,0,móvil,norte,952.66
C008729,33.0,39.14,8,1,8.43,3.0,0,0,escritorio,oeste,274.24
C008730,56.0,22.26,16,2,9.52,3.0,0,0,móvil,oeste,970.37
C008731,40.0,28.6,22,3,7.77,2.0,0,0,móvil,este,386.95
C008732,18.0,33.78,11,0,9.88,3.0,0,0,escritorio,sur,140.44
C008733,28.0,37.8,21,4,14.71,3.0,0,0,móvil,sur,1386.8
C008734,40.0,26.37,8,3,12.62,3.0,1,0,móvil,este,127.43
C008735,38.0,72.92,7,2,15.61,4.0,1,0,escritorio,este,1142.6
C008736,18.0,51.66,8,2,10.69,4.0,0,1,escritorio,oeste,538.76
C008737,32.0,20.38,17,5,6.3,5.0,0,0,móvil,este,1015.15
C008738,19.0,18.87,11,1,16.57,3.0,0,1,escritorio,este,230.11
C008739,50.0,21.06,11,0,6.99,2.0,0,1,móvil,norte,295.68
C008740,19.0,58.98,11,3,10.6,3.0,0,0,móvil,oeste,1536.33
C008741,31.0,40.79,11,0,8.55,3.0,0,0,móvil,sur,367.32
C008742,49.0,22.0,22,2,9.36,2.0,0,1,móvil,sur,406.24
C008743,51.0,31.88,11,4,12.69,4.0,1,0,escritorio,oeste,3013.26
C008744,35.0,40.07,4,0,13.08,3.0,0,0,móvil,sur,0.0
C008745,42.0,56.5,11,1,14.04,3.0,1,1,móvil,oeste,408.46
C008746,33.0,27.09,8,1,10.88,3.0,1,0,móvil,este,497.41
C008747,25.0,37.51,16,2,9.62,3.0,0,0,móvil,sur,1274.75
C008748,25.0,36.15,14,2,11.53,3.0,1,1,escritorio,norte,411.01
C008749,24.0,22.88,17,4,10.59,3.0,0,0,móvil,oeste,1058.97
C008750,24.0,32.33,12,0,9.59,2.0,0,0,móvil,norte,124.07
C008751,39.0,22.91,7,2,7.46,3.0,0,0,escritorio,norte,1048.38
C008752,31.0,66.3,11,0,11.41,1.0,0,0,escritorio,oeste,0.0
C008753,56.0,41.87,16,3,7.58,3.0,0,0,móvil,oeste,487.77
C008754,31.0,58.47,4,0,8.42,3.0,0,0,móvil,norte,0.0
C008755,36.0,38.54,12,1,9.26,3.0,0,0,escritorio,oeste,734.68
C008756,43.0,38.04,21,3,12.49,2.0,0,0,móvil,oeste,1098.62
C008757,31.0,63.43,7,1,12.48,3.0,0,0,escritorio,norte,556.11
C008758,33.0,24.41,11,1,7.83,2.0,0,0,escritorio,sur,49.69
C008759,37.0,40.34,15,2,8.23,,0,0,móvil,norte,1410.85
C008760,41.0,36.32,12,0,8.73,2.0,0,1,móvil,oeste,0.0
C008761,27.0,34.8,9,1,8.4,1.0,0,0,escritorio,sur,81.05
C008762,38.0,49.43,7,0,12.33,,0,0,móvil,este,0.0
C008763,23.0,22.12,14,1,6.99,4.0,0,0,escritorio,norte,409.13
C008764,45.0,28.26,9,2,7.85,4.0,0,0,móvil,este,722.0
C008765,35.0,47.66,14,4,8.49,2.0,0,0,móvil,este,1397.81
C008766,,39.0,9,3,10.91,2.0,0,0,móvil,norte,1629.96
C008767,32.0,42.39,15,1,9.02,3.0,0,0,escritorio,oeste,83.84
C008768,31.0,61.84,11,1,11.32,3.0,0,0,escritorio,sur,483.94
C008769,32.0,47.99,9,1,14.04,3.0,1,0,escritorio,oeste,725.7
C008770,38.0,28.63,8,2,7.35,3.0,0,0,escritorio,sur,0.0
C008771,37.0,32.29,9,0,11.55,3.0,0,1,tablet,este,0.0
C008772,42.0,26.64,13,1,11.67,3.0,0,0,móvil,este,476.86
C008773,35.0,73.77,9,2,16.87,2.0,0,0,escritorio,norte,1518.79
C008774,34.0,29.95,14,0,10.88,2.0,0,0,móvil,este,80.43
C008775,40.0,48.32,8,0,9.7,2.0,0,0,tablet,sur,0.0
C008776,44.0,30.05,18,3,8.54,3.0,0,1,móvil,sur,473.91
C008777,39.0,50.02,14,4,8.06,3.0,0,0,móvil,sur,2694.0
C008778,48.0,29.99,7,1,11.49,2.0,0,1,escritorio,este,243.87
C008779,26.0,23.86,11,6,8.12,3.0,0,0,escritorio,oeste,3865.04
C008780,30.0,33.59,19,2,9.4,2.0,0,0,móvil,sur,796.75
C008781,50.0,51.88,12,2,8.21,3.0,0,0,móvil,este,266.43
C008782,37.0,46.5,10,1,10.33,4.0,0,0,móvil,oeste,739.65
C008783,31.0,27.69,18,5,11.59,4.0,0,0,móvil,norte,1454.32
C008784,26.0,51.46,10,1,7.64,4.0,0,0,móvil,sur,304.67
C008785,19.0,41.35,9,2,13.02,4.0,1,0,escritorio,oeste,1000.29
C008786,34.0,23.17,14,0,8.37,2.0,0,0,móvil,sur,94.91
C008787,22.0,51.37,16,2,8.39,3.0,0,0,móvil,sur,78.88
C008788,42.0,60.05,20,2,12.97,2.0,0,0,móvil,oeste,135.8
C008789,28.0,28.8,10,0,8.59,2.0,0,0,escritorio,sur,306.96
C008790,18.0,94.75,16,2,10.12,2.0,0,0,móvil,este,1040.36
C008791,30.0,29.19,12,1,7.75,3.0,0,1,escritorio,este,444.08
C008792,43.0,48.99,14,2,13.15,2.0,0,0,móvil,norte,1144.75
C008793,30.0,51.72,14,2,15.96,4.0,1,1,móvil,este,801.32
C008794,24.0,82.1,8,0,9.46,2.0,0,1,escritorio,oeste,0.0
C008795,53.0,35.19,13,1,8.57,3.0,0,0,tablet,sur,18.07
C008796,29.0,11.27,9,3,10.59,3.0,1,0,tablet,sur,993.28
C008797,25.0,36.38,9,2,11.44,4.0,1,0,escritorio,norte,1265.76
C008798,35.0,40.18,9,2,13.8,2.0,1,0,móvil,este,1232.51
C008799,30.0,43.45,15,3,8.68,3.0,0,0,móvil,oeste,1075.82
C008800,35.0,26.34,8,2,11.73,4.0,1,0,escritorio,sur,323.69
C008801,40.0,27.1,5,2,8.54,3.0,0,0,escritorio,oeste,321.18
C008802,24.0,32.95,15,5,12.17,3.0,1,0,móvil,este,2145.02
C008803,36.0,46.68,10,0,12.39,4.0,0,0,móvil,este,0.0
C008804,27.0,42.21,7,0,10.83,3.0,0,0,móvil,oeste,0.0
C008805,19.0,29.6,15,4,13.01,4.0,0,0,móvil,sur,1565.29
C008806,39.0,30.21,11,3,8.52,2.0,0,0,escritorio,sur,777.46
C008807,40.0,41.0,6,1,7.32,2.0,0,0,tablet,oeste,809.79
C008808,53.0,29.82,4,0,8.46,3.0,0,0,escritorio,este,0.0
C008809,37.0,39.24,16,2,8.0,3.0,0,1,móvil,este,315.06
C008810,22.0,45.99,16,2,16.76,3.0,1,0,móvil,sur,766.5
C008811,30.0,39.52,11,5,13.16,3.0,0,0,escritorio,este,179.06
C008812,25.0,58.03,17,2,7.52,2.0,0,0,móvil,oeste,679.49
C008813,44.0,56.55,12,2,7.91,3.0,0,1,móvil,oeste,396.52
C008814,36.0,24.52,2,1,10.8,4.0,1,0,tablet,sur,1192.38
C008815,33.0,58.8,8,2,12.05,3.0,1,0,móvil,sur,1204.96
C008816,18.0,51.5,27,3,10.87,2.0,0,0,móvil,sur,1021.08
C008817,36.0,64.27,10,1,8.96,3.0,0,0,escritorio,sur,551.84
C008818,30.0,43.61,22,1,8.04,2.0,0,0,móvil,este,1202.69
C008819,34.0,53.67,18,3,12.13,3.0,0,0,móvil,oeste,1874.56
C008820,24.0,75.87,16,1,14.98,3.0,1,0,móvil,sur,281.71
C008821,42.0,31.5,26,1,8.68,3.0,0,0,móvil,este,0.0
C008822,18.0,32.85,13,0,15.38,3.0,0,1,móvil,este,86.59
C008823,44.0,122.31,12,5,15.86,3.0,1,0,tablet,este,5475.26
C008824,38.0,23.1,7,3,6.82,4.0,0,0,móvil,sur,931.35
C008825,34.0,41.7,12,0,15.76,4.0,0,0,móvil,norte,228.86
C008826,32.0,45.75,17,3,8.26,3.0,0,1,móvil,norte,756.41
C008827,31.0,53.4,12,0,10.36,2.0,0,0,móvil,este,126.87
C008828,21.0,34.98,12,5,12.14,5.0,1,0,móvil,sur,3640.76
C008829,18.0,34.37,10,1,9.31,4.0,0,1,móvil,oeste,425.27
C008830,48.0,60.44,11,2,8.32,3.0,0,0,tablet,este,414.67
C008831,26.0,59.0,15,1,10.53,2.0,0,0,móvil,sur,419.1
C008832,36.0,40.06,6,1,12.29,,0,0,escritorio,oeste,0.0
C008833,22.0,42.01,9,2,15.94,4.0,1,0,escritorio,sur,1369.07
C008834,51.0,36.73,20,2,7.32,3.0,0,0,móvil,oeste,805.74
C008835,29.0,38.65,13,5,13.34,4.0,1,1,móvil,sur,583.19
C008836,36.0,21.52,14,2,6.83,3.0,0,1,móvil,sur,438.35
C008837,45.0,28.9,11,2,14.08,4.0,1,0,móvil,este,1249.85
C008838,39.0,35.4,12,2,10.49,5.0,0,1,escritorio,sur,254.05
C008839,39.0,37.75,16,2,7.45,4.0,0,0,móvil,este,675.47
C008840,36.0,36.64,16,0,8.67,1.0,0,0,móvil,oeste,0.0
C008841,26.0,23.43,17,0,11.3,,0,0,móvil,oeste,21.7
C008842,44.0,43.97,15,1,7.15,3.0,0,0,tablet,sur,466.87
C008843,29.0,37.34,10,0,10.54,3.0,0,0,móvil,oeste,255.55
C008844,48.0,33.23,20,4,6.93,3.0,0,0,móvil,norte,3980.1
C008845,30.0,26.1,10,2,7.52,4.0,0,1,escritorio,oeste,98.89
C008846,36.0,68.77,20,0,8.42,2.0,0,0,móvil,sur,67.87
C008847,29.0,71.81,11,2,10.18,2.0,0,0,móvil,este,191.39
C008848,42.0,61.38,4,2,13.2,3.0,1,0,escritorio,este,1351.33
C008849,22.0,37.93,15,5,8.36,4.0,0,0,móvil,oeste,2506.85
C008850,33.0,23.95,18,1,13.76,2.0,1,0,móvil,este,595.79
C008851,27.0,47.02,9,0,8.03,3.0,0,0,escritorio,norte,0.0
C008852,27.0,28.01,18,1,7.74,3.0,0,1,móvil,oeste,389.5
C008853,18.0,35.03,12,5,11.17,3.0,1,0,móvil,oeste,2819.14
C008854,28.0,38.2,19,2,7.72,2.0,0,0,móvil,sur,0.0
C008855,38.0,50.77,8,1,11.27,4.0,0,0,escritorio,sur,0.0
C008856,41.0,23.97,12,1,7.48,3.0,0,0,escritorio,norte,369.6
C008857,50.0,52.11,5,1,7.56,3.0,0,0,tablet,este,237.99
C008858,18.0,32.91,8,0,7.92,3.0,0,0,móvil,oeste,44.04
C008859,45.0,35.42,14,2,12.38,3.0,0,0,móvil,oeste,244.39
C008860,23.0,32.91,12,1,8.65,2.0,0,0,escritorio,sur,490.67
C008861,19.0,33.67,18,2,15.27,3.0,1,0,móvil,este,1029.58
C008862,39.0,26.08,13,1,8.37,3.0,0,0,móvil,sur,92.62
C008863,37.0,33.77,14,3,10.75,3.0,1,0,móvil,oeste,1182.33
C008864,30.0,40.64,14,3,16.55,3.0,1,0,móvil,oeste,1960.97
C008865,60.0,60.98,8,1,9.58,2.0,0,1,móvil,sur,0.0
C008866,19.0,30.23,15,2,9.98,2.0,0,1,móvil,este,529.41
C008867,42.0,39.16,9,3,9.65,4.0,0,0,tablet,oeste,836.11
C008868,18.0,35.93,7,2,8.07,3.0,0,0,móvil,sur,149.65
C008869,33.0,18.86,13,3,10.33,3.0,0,1,móvil,sur,406.96
C008870,48.0,30.17,4,1,8.26,3.0,0,1,tablet,este,265.66
C008871,26.0,39.35,5,0,13.5,5.0,0,0,escritorio,norte,0.0
C008872,31.0,25.99,7,0,11.99,2.0,0,0,escritorio,sur,454.85
C008873,55.0,20.96,12,3,11.03,4.0,1,0,móvil,este,1777.58
C008874,25.0,35.12,13,3,14.17,4.0,1,0,escritorio,sur,794.53
C008875,18.0,82.18,10,1,13.54,3.0,0,1,escritorio,oeste,387.48
C008876,35.0,63.98,16,4,10.65,4.0,0,0,móvil,este,945.2
C008877,38.0,35.41,18,5,10.03,3.0,0,0,móvil,sur,2976.03
C008878,23.0,40.06,12,2,7.82,3.0,0,0,móvil,norte,0.0
C008879,47.0,83.67,17,5,13.9,3.0,1,0,móvil,norte,4552.21
C008880,,52.56,16,3,7.78,2.0,0,0,móvil,norte,2284.59
C008881,47.0,23.05,8,0,8.61,4.0,0,0,escritorio,oeste,368.84
C008882,33.0,74.98,11,1,9.11,4.0,0,0,móvil,oeste,154.03
C008883,34.0,23.91,10,0,8.33,2.0,0,0,tablet,este,0.0
C008884,37.0,30.83,11,3,8.09,3.0,0,0,móvil,este,887.12
C008885,45.0,64.6,13,1,8.61,3.0,0,0,móvil,oeste,314.72
C008886,34.0,84.14,5,2,10.13,3.0,0,1,tablet,oeste,156.6
C008887,20.0,27.84,10,2,7.32,4.0,0,0,móvil,este,720.86
C008888,39.0,32.02,7,0,8.37,4.0,0,1,escritorio,sur,312.32
C008889,31.0,21.25,20,1,7.7,2.0,0,0,móvil,oeste,366.3
C008890,33.0,71.03,16,2,11.44,2.0,0,1,móvil,norte,486.12
C008891,37.0,40.55,8,1,7.29,4.0,0,0,móvil,norte,72.3
C008892,27.0,45.63,11,3,7.67,4.0,0,0,móvil,sur,679.86
C008893,48.0,46.82,11,1,8.01,2.0,0,0,escritorio,oeste,124.79
C008894,45.0,59.57,13,1,11.35,5.0,0,1,escritorio,norte,151.75
C008895,39.0,38.92,8,2,13.15,4.0,0,0,móvil,este,294.13
C008896,39.0,29.43,8,1,8.02,3.0,0,0,escritorio,este,11.78
C008897,26.0,33.61,13,3,11.58,3.0,1,0,escritorio,este,2370.07
C008898,32.0,39.31,6,1,7.17,,0,0,escritorio,norte,254.08
C008899,34.0,34.6,17,2,7.64,4.0,0,0,móvil,este,1093.65
C008900,20.0,34.3,18,1,14.77,3.0,0,0,móvil,norte,337.65
C008901,31.0,12.9,21,4,10.87,3.0,1,0,móvil,norte,1707.41
C008902,35.0,35.02,12,1,6.98,3.0,0,0,móvil,oeste,577.78
C008903,24.0,31.46,5,1,9.86,3.0,0,0,tablet,oeste,51.9
C008904,26.0,44.01,6,1,7.06,3.0,0,0,escritorio,oeste,441.83
C008905,23.0,49.74,14,2,11.86,1.0,0,0,tablet,norte,178.31
C008906,49.0,57.71,21,6,8.25,4.0,0,0,móvil,norte,2543.32
C008907,20.0,44.93,19,1,12.3,3.0,0,0,móvil,sur,308.71
C008908,27.0,54.05,14,0,9.4,2.0,0,0,móvil,oeste,288.93
C008909,42.0,32.71,12,1,7.54,2.0,0,0,móvil,este,316.93
C008910,31.0,30.53,16,1,9.12,4.0,0,0,móvil,sur,0.0
C008911,32.0,30.93,12,3,10.97,3.0,0,0,tablet,norte,1242.04
C008912,42.0,60.67,12,3,9.25,5.0,0,0,tablet,norte,1174.11
C008913,36.0,28.7,6,0,8.54,1.0,0,0,escritorio,sur,0.0
C008914,28.0,58.24,9,2,8.36,3.0,0,1,escritorio,norte,364.49
C008915,27.0,33.93,14,1,7.35,2.0,0,0,escritorio,este,0.0
C008916,31.0,27.54,6,1,6.97,3.0,0,0,escritorio,norte,246.09
C008917,35.0,43.99,7,1,8.76,3.0,0,1,móvil,norte,0.0
C008918,31.0,42.51,11,1,10.47,3.0,0,1,móvil,oeste,497.16
C008919,31.0,29.4,5,1,7.43,1.0,0,0,tablet,norte,159.96
C008920,31.0,19.35,12,2,13.81,4.0,1,1,escritorio,norte,85.88
C008921,35.0,33.87,11,0,8.39,3.0,0,1,móvil,norte,72.98
C008922,34.0,43.42,6,3,14.63,4.0,0,0,móvil,este,2683.65
C008923,28.0,20.76,18,3,11.02,3.0,0,0,móvil,este,997.31
C008924,57.0,35.37,13,2,12.73,3.0,1,0,móvil,oeste,714.11
C008925,26.0,61.09,17,1,14.46,4.0,0,0,móvil,oeste,403.0
C008926,35.0,62.87,17,2,8.73,4.0,0,1,móvil,oeste,110.45
C008927,37.0,30.12,10,3,6.92,3.0,0,0,móvil,oeste,1437.69
C008928,18.0,17.34,14,2,9.36,4.0,0,0,móvil,sur,203.96
C008929,45.0,70.15,9,3,14.15,3.0,1,0,móvil,sur,1632.95
C008930,32.0,18.05,11,1,6.95,2.0,0,0,móvil,este,0.0
C008931,28.0,24.93,7,0,10.11,3.0,0,0,tablet,oeste,0.0
C008932,48.0,52.91,14,3,8.24,3.0,0,0,móvil,norte,491.1
C008933,24.0,49.43,11,4,8.55,5.0,0,0,móvil,norte,1160.43
C008934,20.0,53.32,11,1,10.44,3.0,0,0,tablet,oeste,457.62
C008935,42.0,21.28,25,4,13.02,3.0,1,0,móvil,sur,1533.79
C008936,51.0,44.33,12,1,8.81,4.0,0,1,móvil,oeste,0.0
C008937,28.0,51.71,11,1,11.57,3.0,0,0,escritorio,oeste,577.89
C008938,35.0,39.06,19,1,10.05,3.0,0,0,móvil,oeste,153.02
C008939,18.0,33.37,10,2,6.59,2.0,0,0,móvil,norte,642.45
C008940,31.0,42.94,14,1,9.68,1.0,0,0,móvil,oeste,142.45
C008941,37.0,46.26,9,3,8.04,4.0,0,0,móvil,oeste,674.84
C008942,38.0,37.59,5,0,11.33,3.0,0,0,tablet,sur,0.0
C008943,33.0,58.44,7,1,12.33,2.0,0,0,móvil,norte,343.9
C008944,44.0,44.72,15,1,8.28,3.0,0,0,móvil,norte,479.76
C008945,20.0,60.32,8,3,9.49,3.0,0,0,escritorio,oeste,611.8
C008946,21.0,37.29,13,0,11.42,1.0,0,0,tablet,oeste,41.89
C008947,30.0,29.55,14,1,7.53,2.0,0,0,móvil,este,337.8
C008948,38.0,40.56,16,2,11.82,4.0,1,0,móvil,norte,667.67
C008949,43.0,30.32,9,1,13.29,3.0,1,0,tablet,sur,390.21
C008950,18.0,63.54,10,2,9.14,3.0,0,1,escritorio,norte,308.3
C008951,25.0,64.14,14,2,9.37,3.0,0,0,móvil,norte,526.38
C008952,39.0,37.2,6,0,11.26,3.0,0,0,móvil,este,0.0
C008953,18.0,28.63,9,1,7.15,4.0,0,0,escritorio,oeste,565.22
C008954,33.0,26.54,12,3,9.56,3.0,0,0,móvil,este,1571.14
C008955,29.0,34.51,7,1,8.91,,0,0,escritorio,sur,383.3
C008956,24.0,27.7,14,2,10.08,3.0,0,0,móvil,oeste,1417.98
C008957,35.0,45.06,15,1,11.55,2.0,1,0,móvil,este,914.14
C008958,18.0,30.7,22,4,15.71,4.0,0,0,móvil,sur,1884.12
C008959,47.0,28.95,17,1,9.43,3.0,0,0,móvil,oeste,903.17
C008960,42.0,21.2,15,8,9.38,5.0,0,0,móvil,sur,875.16
C008961,31.0,44.41,19,0,8.42,1.0,0,0,móvil,este,0.0
C008962,29.0,49.58,9,3,14.53,3.0,1,0,escritorio,este,1905.04
C008963,18.0,31.47,13,2,7.48,4.0,0,0,móvil,oeste,226.15
C008964,28.0,39.39,18,5,8.19,2.0,0,0,móvil,este,2965.03
