transaction_id,date,customer_id,region,channel,category,product_id,units,unit_price,discount_pct,payment_method,delivery_days,returned,satisfaction_score
5166,2025-02-23,1801,Centro,Store,Home,2026,1,54.05,0.15,Card,0,False,7.4
5167,2025-10-16,1450,Norte,Store,Beauty,3007,2,61.77,0.0,Card,0,False,8.2
5168,2025-04-07,1002,Norte,Online,Home,2050,1,23.61,0.0,Card,1,False,8.8
5169,2025-06-03,1795,Centro,Online,Home,2039,2,56.8,0.05,Cash,3,False,9.4
5170,2025-01-27,2272,Norte,Online,Grocery,26,3,38.97,0.0,Cash,6,False,
5171,2025-09-02,1877,Centro,Online,Beauty,3039,1,41.6,0.0,Wallet,2,False,6.2
5172,2025-07-07,1542,Centro,Store,Home,2015,3,50.49,0.15,Cash,0,False,
5173,2025-12-08,1723,Centro,Store,Beauty,3040,2,4.5,0.0,Card,0,False,7.6
5174,2025-05-28,1210,Norte,Store,Grocery,39,5,28.83,0.1,Card,0,False,8.6
5175,2025-04-10,1354,Centro,Online,Grocery,7,1,27.89,0.15,Card,4,False,7.7
5176,2025-03-27,1656,Centro,Store,Electronics,1002,3,106.01,0.0,Wallet,0,False,9.0
5177,2025-04-09,1888,Centro,Store,Electronics,1043,1,103.1,0.1,Wallet,0,False,8.6
5178,2025-07-09,1729,Centro,Store,Grocery,37,3,21.57,0.05,Transfer,0,False,9.0
5179,2025-02-26,2444,Sur,Online,Grocery,15,3,4.06,0.0,Card,3,True,4.9
5180,2025-06-21,1956,Norte,Store,Grocery,28,3,7.89,0.05,Card,0,False,
5181,2025-12-03,1034,Centro,Store,Grocery,2,3,45.75,0.0,Wallet,0,False,8.4
5182,2025-11-02,1786,Centro,Online,Grocery,9,3,27.03,0.15,Transfer,3,True,6.9
5183,2025-09-15,1874,Sur,Store,Beauty,3005,2,12.56,0.0,Card,0,False,
5184,2025-12-17,1065,Norte,Online,Sports,4002,5,19.44,0.0,Card,3,False,9.8
5185,2025-11-06,1577,Centro,Online,Electronics,1007,4,79.48,0.0,Card,1,False,8.1
5186,2025-09-21,2307,Centro,Store,Grocery,3,4,29.52,0.05,Card,0,False,
5187,2025-12-07,1535,Centro,Store,Grocery,48,3,48.86,0.05,Cash,0,False,6.8
5188,2025-03-12,1684,Sur,Store,Beauty,3005,4,34.7,0.1,Card,0,False,7.5
5189,2025-11-20,1331,Norte,Store,Sports,4007,4,56.34,0.2,Card,0,False,6.8
5190,2025-05-13,1115,Norte,Online,Grocery,25,1,27.47,0.05,Card,32,False,7.1
5191,2025-10-20,1477,Centro,Store,Grocery,31,3,38.32,0.1,Wallet,0,False,10.0
5192,2025-12-25,2159,Centro,Store,Grocery,36,5,50.18,0.0,Cash,0,False,7.5
5193,2025-07-26,2474,Norte,Online,Electronics,1005,5,102.6,0.15,Wallet,5,False,8.2
5194,2025-02-27,1990,Centro,Online,Grocery,7,5,52.83,0.0,Card,4,False,7.4
5195,2025-06-10,2246,Norte,Online,Home,2001,4,54.71,0.05,Card,33,True,3.4
5196,2025-06-23,1974,Sur,Online,Grocery,8,5,8.02,0.3,Transfer,1,False,7.3
5197,2026-01-02,1988,Centro,Store,Grocery,10,2,17.62,0.15,Card,0,False,8.9
5198,2026-01-05,1640,Norte,Store,Beauty,3041,5,49.3,0.0,Cash,0,False,8.0
5199,2025-08-21,1091,Centro,Online,Beauty,3030,5,32.09,0.05,Cash,5,False,7.2
5200,2026-01-07,1615,Sur,Online,Grocery,12,4,28.02,0.0,Cash,2,False,
5201,2025-07-04,2297,Sur,Store,Beauty,3006,4,22.88,0.1,Transfer,0,False,9.5
5202,2025-06-25,1804,Norte,Online,Grocery,42,4,46.2,0.05,Card,2,False,7.0
5203,2025-11-27,2142,Centro,Online,Grocery,36,1,47.3,0.05,Card,6,False,6.9
5204,2025-09-26,1075,Norte,Store,Grocery,5,1,25.11,0.0,Card,0,False,7.4
5205,2025-08-04,1301,Norte,Online,Grocery,28,2,25.24,0.1,Card,2,False,8.9
5206,2025-07-11,1448,Sur,Store,Grocery,42,2,44.07,0.0,Transfer,0,False,10.0
5207,2025-10-10,1539,Sur,Online,Home,2014,1,64.71,0.0,Transfer,2,False,7.2
5208,2025-10-28,2481,Norte,Store,Sports,4037,4,12.77,0.0,Cash,0,False,
5209,2025-07-24,1692,Sur,Online,Grocery,20,1,36.56,0.1,Transfer,5,False,9.1
5210,2025-02-06,1993,Centro,Online,Grocery,8,2,34.25,0.0,Cash,4,False,6.6
5211,2025-03-04,1966,Sur,Store,Grocery,15,1,30.35,0.05,Card,0,False,8.5
5212,2025-03-19,1628,Sur,Online,Electronics,1017,4,43.57,0.15,Transfer,2,False,6.7
5213,2025-07-13,2449,Centro,Store,Beauty,3002,5,22.14,0.05,Cash,0,False,7.8
5214,2025-09-07,1333,Sur,Store,Grocery,17,3,3.5,0.1,Cash,0,False,6.5
5215,2025-11-15,1051,Norte,Store,Home,2049,3,31.0,0.2,Transfer,0,False,
5216,2025-04-20,2117,Centro,Online,Home,2007,3,5.5,0.3,Card,5,False,7.4
5217,2025-11-09,1980,Centro,Online,Beauty,3001,2,27.24,0.0,Card,4,False,6.6
5218,2025-09-26,1390,Sur,Store,Grocery,19,2,33.07,0.05,Cash,0,False,8.7
5219,2025-02-13,2301,Norte,Online,Grocery,49,2,13.29,0.0,Card,1,False,9.5
5220,2025-06-03,1243,Centro,Online,Grocery,34,5,44.78,0.0,Card,2,False,8.6
5221,2025-05-16,1376,Sur,Store,Home,2026,2,82.73,0.0,Wallet,0,False,6.7
5222,2025-12-15,1231,Centro,Online,Home,2037,2,48.69,0.1,Wallet,1,False,9.6
5223,2025-12-28,1279,Norte,Store,Home,2001,3,56.05,0.15,Card,0,False,8.4
5224,2025-11-21,2093,Norte,Online,Grocery,11,4,7.61,0.15,Card,6,True,5.4
5225,2025-08-06,2055,Centro,Online,Grocery,43,2,30.31,0.0,Transfer,4,False,7.6
5226,2025-07-24,1964,Norte,Online,Home,2037,1,16.18,0.0,Transfer,6,False,9.1
5227,2025-05-19,2291,Centro,Store,Grocery,24,3,6.28,0.2,Card,0,False,8.2
5228,2025-11-04,1104,Centro,Store,Sports,4014,5,20.65,0.05,Transfer,0,False,7.5
5229,2025-02-26,1930,Sur,Online,Beauty,3012,5,33.5,0.3,Card,7,False,7.3
5230,2025-05-04,1172,Sur,Online,Grocery,3,4,27.49,0.0,Card,4,False,6.1
5231,2025-03-16,2433,Norte,Online,Home,2045,3,42.56,0.0,Card,2,False,7.0
5232,2025-07-25,1950,Sur,Online,Grocery,10,5,13.34,0.05,Wallet,1,True,7.6
5233,2025-05-15,2139,Sur,Online,Sports,4041,1,50.29,0.15,Card,7,True,6.1
5234,2025-04-08,1856,Centro,Store,Home,2018,1,30.23,0.0,Card,0,False,7.7
5235,2025-06-12,1575,Centro,Store,Grocery,46,4,29.62,0.0,Card,0,False,8.2
5236,2025-12-06,2028,Norte,Store,Home,2002,5,39.33,0.15,Card,0,False,
5237,2025-08-17,2253,Centro,Store,Grocery,26,2,5.29,0.0,Card,0,False,
5238,2025-11-22,1267,Centro,Online,Grocery,5,2,19.44,0.0,Card,2,False,4.5
5239,2025-12-25,2307,Centro,Store,Grocery,1,2,34.86,0.2,Card,0,False,8.1
5240,2025-12-21,2089,Norte,Store,Grocery,18,2,38.57,0.0,Transfer,0,False,7.8
5241,2025-06-03,1128,Norte,Store,Grocery,32,1,12.48,0.05,Card,0,False,9.7
5242,2025-12-12,2404,Centro,Online,Sports,4047,2,31.49,0.0,Wallet,2,False,7.8
5243,2025-12-23,1270,Norte,Store,Electronics,1008,4,57.51,0.2,Transfer,0,False,7.6
5244,2026-01-11,1901,Centro,Store,Sports,4032,4,73.3,0.1,Transfer,0,False,7.8
5245,2025-06-03,1194,Sur,Online,Grocery,41,5,33.91,0.2,Card,6,False,9.3
5246,2025-04-19,1294,Centro,Store,Beauty,3047,5,15.26,0.15,Card,0,False,6.0
5247,2025-08-27,1964,Norte,Online,Home,2014,2,53.74,0.15,Wallet,7,False,7.8
5248,2026-01-01,2019,Norte,Store,Home,2002,4,69.12,0.0,Transfer,0,False,8.7
5249,2025-12-20,2030,Centro,Online,Beauty,3048,2,39.51,0.05,Card,3,False,9.8
5250,2025-08-22,1514,Sur,Store,Home,2044,2,28.65,0.0,Card,0,False,6.7
5251,2025-03-21,2230,Centro,Store,Home,2013,4,60.79,0.05,Card,0,False,7.5
5252,2025-06-29,1073,Sur,Store,Sports,4007,2,52.0,0.2,Transfer,0,False,8.7
5253,2025-10-13,2281,Sur,Online,Grocery,27,4,24.85,0.0,Wallet,6,False,7.1
5254,2025-08-18,1453,Norte,Online,Grocery,12,2,39.25,0.0,Cash,5,False,5.7
5255,2025-06-01,1930,Centro,Store,Sports,4029,3,47.92,0.0,Wallet,0,False,
5256,2025-05-31,2358,Centro,Online,Sports,4006,1,49.74,0.05,Transfer,4,False,7.8
5257,2025-02-16,1383,Centro,Store,Home,2047,1,61.03,0.2,Transfer,0,False,7.2
5258,2025-05-11,1616,Centro,Online,Beauty,3021,4,27.88,0.05,Card,7,False,6.2
5259,2025-09-27,2242,Centro,Online,Sports,4008,5,23.02,0.15,Card,1,False,
5260,2025-04-24,2296,Centro,Store,Electronics,1011,1,82.54,0.0,Card,0,False,
5261,2026-01-23,1352,Centro,Store,Grocery,34,4,47.62,0.0,Card,0,False,8.7
5262,2025-02-25,1762,Centro,Online,Electronics,1037,4,9.0,0.0,Cash,4,True,10.0
5263,2025-08-28,1499,Norte,Online,Electronics,1006,2,95.76,0.0,Card,5,True,5.0
5264,2025-07-26,1775,Centro,Online,Grocery,38,3,28.44,0.15,Card,3,False,9.9
5265,2025-11-26,1568,Centro,Store,Sports,4047,2,36.46,0.1,Card,0,False,9.7
5266,2025-12-16,1007,Centro,Online,Beauty,3015,1,25.53,0.0,Card,2,False,7.3
5267,2025-08-12,2386,Norte,Store,Beauty,3031,5,50.63,0.05,Card,0,False,7.8
5268,2025-09-13,1955,Norte,Online,Home,2040,2,57.46,0.1,Card,1,False,7.5
5269,2025-10-08,1692,Sur,Online,Grocery,48,3,14.93,0.15,Cash,5,False,8.1
5270,2025-08-04,1161,Centro,Online,Home,2009,1,50.03,0.0,Wallet,1,False,8.2
5271,2025-04-03,1106,Norte,Online,Home,2045,1,71.17,0.0,Card,6,False,7.1
5272,2025-07-01,1718,Centro,Online,Home,2003,4,57.81,0.0,Wallet,5,False,6.9
5273,2025-04-24,1973,Centro,Store,Grocery,28,3,6.98,0.0,Card,0,False,7.3
5274,2025-07-14,1390,Centro,Online,Beauty,3009,4,46.47,0.0,Card,5,False,8.7
5275,2025-09-07,2116,Norte,Store,Grocery,6,5,12.28,0.2,Transfer,0,False,7.0
5276,2025-04-12,1588,Centro,Store,Electronics,1013,5,79.07,0.3,Wallet,0,False,7.4
5277,2025-04-27,1016,Sur,Store,Home,2008,1,29.2,0.1,Transfer,0,False,9.1
5278,2025-11-22,1805,Centro,Store,Sports,4003,2,56.69,0.15,Card,0,False,7.7
5279,2025-06-12,1271,Centro,Store,Grocery,16,2,19.56,0.05,Card,0,True,6.1
5280,2025-04-08,1021,Norte,Store,Grocery,6,1,14.82,0.1,Wallet,0,False,7.7
5281,2025-10-13,1195,Norte,Store,Sports,4020,3,54.8,0.15,Card,0,False,10.0
5282,2025-10-14,1426,Sur,Store,Sports,4016,3,50.49,0.2,Card,0,False,7.0
5283,2025-11-23,1772,Sur,Store,Grocery,27,5,38.35,0.0,Transfer,0,False,9.6
5284,2025-10-30,2484,Norte,Online,Beauty,3043,5,27.41,0.15,Card,7,False,6.8
5285,2026-01-23,1327,Sur,Online,Sports,4008,1,15.3,0.0,Card,5,False,8.1
5286,2025-08-23,1086,Norte,Online,Grocery,43,3,36.52,0.0,Wallet,1,False,7.4
5287,2025-05-10,1286,Centro,Online,Beauty,3027,2,59.44,0.0,Cash,1,False,
5288,2025-12-06,1479,Centro,Online,Grocery,50,5,20.72,0.05,Card,7,False,5.9
5289,2025-05-02,1307,Centro,Store,Beauty,3021,2,43.88,0.0,Card,0,False,7.2
5290,2025-05-12,1482,Centro,Store,Grocery,5,1,24.07,0.2,Card,0,False,7.4
5291,2025-11-24,2453,Centro,Store,Home,2011,5,82.26,0.05,Wallet,0,False,
5292,2025-12-13,1569,Norte,Store,Beauty,3001,4,27.48,0.0,Cash,0,False,8.2
5293,2025-05-29,1952,Sur,Online,Grocery,44,4,27.42,0.15,Transfer,4,False,5.7
5294,2025-10-19,2027,Norte,Store,Beauty,3029,4,4.5,0.1,Wallet,0,False,6.9
5295,2025-12-28,1195,Norte,Online,Grocery,45,4,47.82,0.15,Card,2,False,10.0
5296,2025-11-13,1371,Sur,Store,Grocery,31,2,21.27,0.0,Card,0,True,7.0
5297,2025-01-27,1623,Centro,Online,Sports,4047,4,76.05,0.0,Wallet,5,False,
5298,2025-09-25,1690,Centro,Store,Sports,4012,2,33.53,0.0,Card,0,False,8.9
5299,2025-03-29,1019,Norte,Online,Beauty,3017,5,34.72,0.15,Card,2,False,8.1
5300,2025-11-30,1967,Norte,Online,Sports,4040,2,31.12,0.0,Card,2,True,7.2
5301,2025-02-19,1451,Norte,Store,Grocery,42,5,16.22,0.0,Wallet,0,True,7.6
5302,2026-01-23,1483,Centro,Store,Home,2048,2,38.2,0.05,Cash,0,False,7.0
5303,2025-03-31,1904,Centro,Online,Sports,4045,1,45.01,0.0,Transfer,5,False,8.2
5304,2025-06-28,2423,Centro,Store,Sports,4017,2,40.12,0.05,Card,0,False,9.3
5305,2025-04-21,2297,Sur,Store,Electronics,1034,3,22.69,0.05,Card,0,False,7.8
5306,2025-11-19,2469,Sur,Online,Grocery,48,4,31.57,0.0,Card,2,False,9.5
5307,2025-06-18,1620,Centro,Online,Home,2014,1,5.5,0.2,Card,1,False,6.0
5308,2025-10-24,1179,Sur,Store,Grocery,6,1,23.74,0.0,Cash,0,False,9.0
5309,2025-02-19,1323,Sur,Store,Beauty,3026,2,10.4,0.05,Card,0,False,6.9
5310,2025-07-10,1515,Sur,Store,Grocery,24,4,39.34,0.1,Wallet,0,False,5.5
5311,2025-12-24,1450,Centro,Online,Home,2035,2,68.4,0.1,Cash,34,False,3.2
5312,2025-12-30,1311,Norte,Store,Grocery,10,3,35.46,0.0,Card,0,False,6.0
5313,2025-04-12,1226,Norte,Store,Beauty,3023,5,28.28,0.05,Card,0,False,9.9
5314,2025-06-18,1280,Sur,Store,Sports,4030,1,31.98,0.2,Card,0,False,7.3
5315,2025-06-24,1987,Centro,Online,Home,2030,1,38.98,0.2,Card,5,False,8.2
5316,2025-08-20,1736,Sur,Store,Sports,4004,4,46.82,0.0,Cash,0,False,7.5
5317,2025-08-10,1056,Centro,Online,Electronics,1006,4,87.64,0.0,Cash,4,False,9.8
5318,2025-03-05,1845,Norte,Store,Grocery,26,2,33.01,0.0,Card,0,False,7.5
5319,2025-10-31,2263,Centro,Online,Beauty,3019,1,4.5,0.2,Wallet,1,False,8.4
5320,2025-04-18,1638,Sur,Store,Grocery,9,1,36.34,0.2,Card,0,True,6.0
5321,2025-05-20,1477,Norte,Online,Grocery,41,5,32.86,0.0,Cash,7,False,8.3
5322,2025-11-28,1408,Centro,Online,Home,2021,3,28.52,0.1,Card,7,False,7.3
5323,2025-10-04,1569,Sur,Store,Grocery,29,2,15.81,0.0,Card,0,False,
5324,2025-06-19,1417,Norte,Store,Sports,4035,2,49.33,0.1,Wallet,0,False,6.3
5325,2025-12-25,2386,Norte,Online,Electronics,1037,1,77.83,0.0,Transfer,7,False,8.0
5326,2025-06-18,2488,Centro,Store,Grocery,17,2,14.11,0.0,Card,0,False,8.3
5327,2025-08-20,1514,Sur,Online,Electronics,1002,4,73.89,0.0,Card,1,False,6.1
5328,2025-04-25,2385,Centro,Online,Grocery,28,3,30.32,0.15,Wallet,7,False,5.0
5329,2025-04-02,2280,Norte,Store,Beauty,3012,5,49.9,0.0,Transfer,0,False,9.8
5330,2025-07-24,1113,Norte,Store,Grocery,49,3,26.6,0.0,Cash,0,False,8.8
5331,2025-08-19,1736,Centro,Store,Sports,4045,4,6.0,0.1,Transfer,0,False,8.8
5332,2025-11-16,1984,Centro,Online,Grocery,44,4,31.18,0.0,Card,7,False,9.4
5333,2025-06-17,1633,Norte,Store,Grocery,40,1,6.7,0.0,Transfer,0,False,9.2
5334,2025-12-18,1685,Sur,Online,Home,2050,3,27.17,0.05,Wallet,5,True,8.1
5335,2025-09-04,1741,Norte,Store,Electronics,1048,5,28.24,0.0,Card,0,False,6.8
5336,2025-02-20,2033,Sur,Online,Home,2009,3,53.78,0.0,Wallet,1,False,8.1
5337,2025-10-22,1440,Sur,Store,Home,2031,2,22.49,0.2,Wallet,0,False,10.0
5338,2025-08-23,1895,Centro,Store,Grocery,25,3,40.59,0.05,Card,0,False,9.0
5339,2025-06-17,1365,Centro,Store,Home,2002,4,21.07,0.1,Wallet,0,False,4.6
5340,2025-07-15,2333,Norte,Store,Sports,4040,5,6.0,0.0,Card,0,False,8.5
5341,2025-05-16,1127,Centro,Store,Grocery,6,4,23.62,0.1,Cash,0,False,7.5
5342,2025-09-07,1100,Centro,Online,Home,2047,1,17.71,0.0,Card,3,True,5.6
5343,2025-08-20,1056,Norte,Store,Grocery,35,3,44.59,0.2,Card,0,False,9.6
5344,2025-07-08,1524,Centro,Store,Sports,4013,4,33.32,0.1,Wallet,0,False,
5345,2025-05-10,1909,Norte,Online,Grocery,2,4,42.54,0.1,Cash,4,False,8.1
5346,2025-06-20,2478,Norte,Online,Grocery,50,1,24.15,0.0,Wallet,7,False,6.6
5347,2025-07-26,1681,Centro,Store,Electronics,1041,2,83.54,0.0,Card,0,False,8.5
5348,2025-07-17,1273,Centro,Store,Home,2023,2,33.52,0.0,Cash,0,False,9.0
5349,2025-05-18,1552,Norte,Store,Grocery,41,1,57.95,0.0,Card,0,False,8.6
5350,2025-08-26,1191,Norte,Store,Beauty,3039,4,17.39,0.0,Card,0,False,7.8
5351,2025-04-18,1707,Norte,Store,Grocery,31,3,3.5,0.0,Wallet,0,False,8.6
5352,2025-07-27,2093,Centro,Store,Sports,4026,2,53.62,0.0,Cash,0,False,10.0
5353,2025-03-11,1053,Centro,Online,Sports,4003,3,25.86,0.1,Card,7,False,8.6
5354,2025-07-17,2166,Norte,Online,Beauty,3015,1,39.31,0.0,Card,3,False,7.5
5355,2025-11-08,1342,Centro,Store,Beauty,3016,2,34.88,0.2,Cash,0,False,
5356,2025-11-20,2008,Sur,Store,Home,2006,3,33.52,0.05,Wallet,0,False,6.1
5357,2025-10-06,2223,Centro,Online,Beauty,3036,2,29.41,0.0,Card,1,False,6.1
5358,2025-10-25,2164,Centro,Online,Grocery,9,3,33.16,0.0,Card,2,False,6.0
5359,2025-02-19,2004,Centro,Online,Beauty,3013,2,30.15,0.0,Cash,1,False,6.1
5360,2025-05-30,2040,Sur,Online,Home,2033,5,40.98,0.0,Card,3,False,
5361,2025-09-21,1281,Sur,Online,Beauty,3026,5,27.94,0.0,Cash,3,False,9.1
5362,2025-11-14,1203,Norte,Online,Electronics,1028,5,124.76,0.0,Card,3,False,7.3
5363,2025-08-26,1571,Norte,Store,Home,2043,2,69.93,0.0,Cash,0,False,8.3
5364,2025-12-03,1912,Norte,Online,Grocery,22,2,9.45,0.0,Card,7,True,7.2
5365,2025-05-05,1927,Sur,Online,Electronics,1031,3,72.08,0.0,Card,2,False,8.7
5366,2025-03-23,2165,Norte,Store,Electronics,1032,5,45.61,0.1,Wallet,0,False,8.7
5367,2025-02-26,1462,Sur,Online,Beauty,3007,5,15.83,0.15,Card,6,False,8.9
5368,2025-08-26,2298,Norte,Store,Grocery,26,3,3.5,0.0,Card,0,False,8.9
5369,2025-09-25,1673,Centro,Store,Sports,4028,3,40.97,0.05,Cash,0,False,
5370,2025-05-10,1369,Norte,Store,Beauty,3008,3,31.97,0.2,Card,0,False,8.5
5371,2025-11-08,2103,Centro,Online,Sports,4007,3,77.29,0.2,Cash,6,False,9.8
5372,2025-10-22,1191,Centro,Store,Sports,4014,1,70.62,0.0,Cash,0,False,7.9
5373,2025-06-06,1607,Centro,Online,Electronics,1022,2,87.94,0.0,Wallet,2,False,8.9
5374,2025-04-23,2171,Centro,Online,Sports,4022,5,63.94,0.0,Card,2,False,10.0
5375,2025-10-23,2156,Centro,Store,Electronics,1012,5,99.6,0.05,Wallet,0,False,7.6
5376,2025-09-28,1384,Centro,Store,Grocery,20,4,34.14,0.15,Cash,0,False,
5377,2025-03-29,1249,Sur,Store,Grocery,15,5,45.45,0.0,Wallet,0,False,8.2
5378,2025-04-29,1047,Sur,Online,Grocery,46,5,12.0,0.1,Card,3,False,7.2
5379,2025-07-22,1134,Centro,Online,Grocery,33,3,21.86,0.1,Card,3,False,8.0
5380,2025-07-31,2237,Centro,Store,Electronics,1048,4,51.63,0.0,Wallet,0,False,6.7
5381,2025-03-27,2175,Sur,Online,Sports,4033,2,36.09,0.0,Card,6,False,6.2
5382,2026-01-07,1758,Centro,Online,Grocery,27,3,26.09,0.0,Card,2,False,7.8
5383,2025-06-16,1855,Sur,Online,Sports,4025,3,83.26,0.05,Card,7,False,
5384,2025-06-14,1489,Sur,Store,Beauty,3014,5,50.5,0.0,Card,0,False,10.0
5385,2025-02-17,1288,Norte,Store,Sports,4009,3,74.42,0.0,Card,0,False,7.4
5386,2025-12-11,1017,Norte,Online,Beauty,3040,2,34.74,0.3,Wallet,6,False,7.1
5387,2025-04-21,2007,Centro,Store,Sports,4020,2,45.34,0.0,Cash,0,False,
5388,2026-01-21,1052,Centro,Store,Grocery,10,5,35.29,0.0,Card,0,False,10.0
5389,2025-07-26,1157,Centro,Store,Electronics,1021,4,86.0,0.1,Card,0,False,7.9
5390,2025-12-11,2188,Sur,Store,Grocery,25,1,33.44,0.2,Wallet,0,False,9.4
5391,2025-04-01,1874,Centro,Online,Grocery,34,1,57.21,0.1,Wallet,5,False,7.2
5392,2025-03-27,1734,Centro,Online,Electronics,1050,2,90.98,0.15,Card,5,False,6.1
5393,2025-11-14,1327,Centro,Online,Electronics,1049,5,46.5,0.0,Transfer,3,False,6.9
5394,2025-11-21,1224,Norte,Online,Sports,4044,5,32.8,0.0,Wallet,3,False,7.5
5395,2025-08-12,1699,Centro,Online,Grocery,42,1,38.61,0.3,Wallet,1,False,10.0
5396,2025-02-06,1537,Sur,Online,Sports,4047,1,64.5,0.2,Cash,5,False,8.7
5397,2026-01-05,1801,Norte,Online,Grocery,36,2,40.33,0.0,Card,3,False,8.8
5398,2025-06-18,1247,Sur,Online,Home,2005,5,54.31,0.15,Card,7,False,7.0
5399,2026-01-02,1347,Sur,Online,Grocery,12,3,14.89,0.0,Card,5,False,7.0
5400,2025-12-09,1169,Norte,Store,Sports,4024,1,81.19,0.0,Wallet,0,False,7.1
5401,2025-12-02,1636,Sur,Store,Home,2040,3,70.59,0.1,Card,0,False,9.1
5402,2025-10-04,1414,Sur,Store,Grocery,39,4,23.14,0.05,Card,0,True,8.2
5403,2025-09-28,1335,Centro,Online,Sports,4044,1,55.92,0.0,Transfer,2,False,9.1
5404,2025-08-08,1824,Norte,Online,Grocery,8,4,30.34,0.0,Wallet,5,False,6.1
5405,2025-02-04,1746,Norte,Online,Sports,4030,5,39.97,0.05,Card,1,False,7.1
5406,2025-06-16,1315,Centro,Online,Grocery,39,1,13.39,0.0,Card,6,False,10.0
5407,2025-10-19,2048,Norte,Online,Grocery,20,1,35.24,0.0,Card,1,False,9.0
5408,2025-11-18,1515,Centro,Store,Grocery,18,5,9.2,0.2,Wallet,0,False,9.5
5409,2025-08-18,1512,Sur,Store,Home,2034,3,32.21,0.2,Card,0,False,8.0
5410,2025-10-11,1716,Centro,Online,Beauty,3045,1,63.73,0.2,Card,7,True,7.3
5411,2025-02-02,1208,Centro,Store,Home,2023,1,52.24,0.1,Wallet,0,False,7.7
5412,2025-07-15,1630,Sur,Online,Grocery,21,5,32.83,0.2,Card,2,False,8.8
5413,2025-07-30,1873,Norte,Online,Electronics,1004,5,62.46,0.15,Cash,3,False,7.8
5414,2025-12-17,1192,Norte,Store,Electronics,1013,5,21.41,0.05,Card,0,True,6.9
5415,2025-05-19,1847,Centro,Online,Electronics,1004,4,85.42,0.05,Cash,2,False,8.0
5416,2025-04-19,1058,Centro,Online,Electronics,1046,4,88.16,0.1,Card,5,False,5.0
5417,2025-06-03,1905,Norte,Online,Electronics,1043,5,97.73,0.0,Card,2,False,6.6
5418,2025-03-29,1053,Sur,Online,Home,2036,5,36.23,0.0,Card,3,False,9.3
5419,2025-08-17,1262,Norte,Store,Home,2011,1,35.91,0.2,Card,0,False,8.9
5420,2025-09-17,1525,Centro,Online,Grocery,24,4,35.16,0.05,Card,4,False,8.5
5421,2025-11-14,1921,Centro,Store,Sports,4001,4,20.83,0.0,Card,0,False,6.6
5422,2026-01-15,2078,Centro,Store,Beauty,3049,5,49.17,0.2,Wallet,0,False,7.6
5423,2025-02-21,1703,Centro,Store,Beauty,3003,1,33.4,0.15,Card,0,False,9.5
5424,2025-04-26,1196,Norte,Online,Beauty,3031,4,40.75,0.1,Wallet,7,False,5.8
5425,2025-05-15,1581,Sur,Online,Home,2025,3,89.69,0.3,Wallet,3,False,7.0
5426,2025-04-27,2180,Sur,Store,Sports,4030,4,42.13,0.15,Card,0,False,6.4
5427,2025-11-23,1135,Centro,Online,Electronics,1005,5,76.51,0.0,Card,2,False,8.7
5428,2025-03-17,2073,Norte,Online,Electronics,1019,5,72.97,0.1,Wallet,2,False,7.2
5429,2025-02-05,1578,Centro,Online,Beauty,3042,1,4.5,0.0,Transfer,5,False,9.2
5430,2025-12-06,1005,Centro,Store,Sports,4042,3,61.21,0.15,Card,0,False,8.4
5431,2026-01-11,2041,Norte,Store,Electronics,1021,3,9.0,0.0,Card,0,False,8.7
5432,2025-04-18,1040,Norte,Store,Beauty,3030,3,48.27,0.0,Wallet,0,False,8.8
5433,2025-05-27,1554,Norte,Online,Home,2041,3,30.31,0.15,Transfer,2,False,9.8
5434,2025-07-28,1292,Centro,Store,Electronics,1032,5,48.08,0.0,Card,0,False,9.0
5435,2025-08-05,1875,Norte,Store,Sports,4021,5,47.17,0.2,Card,0,False,9.6
5436,2026-01-22,1084,Sur,Online,Home,2047,4,17.75,0.0,Transfer,6,False,6.9
5437,2025-06-22,1136,Centro,Store,Beauty,3050,4,34.19,0.0,Wallet,0,False,7.4
5438,2025-01-30,1797,Centro,Online,Beauty,3014,1,18.25,0.0,Card,5,True,4.7
5439,2025-06-29,2490,Norte,Online,Grocery,3,2,11.75,0.15,Card,5,False,8.3
5440,2025-08-17,1059,Sur,Store,Sports,4040,2,43.28,0.05,Card,0,False,7.7
5441,2025-08-02,1691,Norte,Store,Grocery,6,1,43.42,0.05,Cash,0,False,8.1
5442,2025-07-31,2203,Norte,Store,Beauty,3041,3,47.7,0.15,Card,0,False,8.2
5443,2025-12-28,1436,Centro,Online,Beauty,3039,4,27.19,0.05,Card,4,False,
5444,2025-11-16,1739,Centro,Store,Beauty,3004,1,33.35,0.2,Card,0,False,7.5
5445,2025-04-27,2258,Sur,Store,Sports,4028,3,36.27,0.0,Cash,0,False,8.6
5446,2025-06-04,2091,Centro,Store,Home,2037,3,20.35,0.0,Card,0,False,6.7
5447,2025-09-26,1439,Centro,Store,Grocery,5,3,14.81,0.15,Wallet,0,False,9.6
5448,2025-06-24,2126,Norte,Online,Home,2042,2,49.24,0.2,Card,5,False,5.0
5449,2025-07-01,2013,Centro,Store,Home,2006,1,29.54,0.1,Wallet,0,False,6.9
5450,2025-03-28,1760,Centro,Online,Electronics,1027,2,70.04,0.0,Card,6,False,
5451,2025-04-28,1661,Centro,Online,Grocery,2,5,15.14,0.15,Wallet,1,False,8.8
