week,customer_id,region,segment,channel,device,age,income_usd,is_premium,temperature_c,ice_cream_sales,drownings,marketing_spend_usd,sessions,pages_viewed,time_on_site_sec,discount_pct,converted,orders,avg_order_value_usd,revenue_usd,delivery_time_days,support_tickets,satisfaction_1_5,churn_risk
2025-12-08,1868,Norte,Enterprise,Orgánico,Desktop,35,45763.35,0,21.82,481,6.97,248.8,19,62,1041,20.05,0,0,94.1,0.0,3.93,0,3,0.7515
2025-12-08,1893,Centro,Enterprise,Email,Mobile,23,42823.03,0,24.59,574,6.47,301.23,21,64,1842,19.7,1,1,29.08,29.08,2.56,1,3,0.798
2025-12-08,1897,Occidente,SMB,Social,Mobile,39,31432.39,0,22.43,510,6.76,48.06,6,22,715,11.26,0,0,97.85,0.0,4.52,0,2,0.8058
2025-12-08,1901,Centro,Enterprise,Social,Tablet,38,67836.03,0,22.2,540,6.26,344.55,16,57,1593,21.69,1,1,90.01,90.01,1.57,1,4,0.5457
2025-12-08,1907,Sur,SMB,Social,Mobile,26,50546.99,0,26.54,601,8.25,126.76,10,30,983,15.66,0,0,60.25,0.0,5.08,2,2,0.8918
2025-12-08,1913,Occidente,SMB,Referidos,Desktop,18,22271.15,0,26.14,538,7.16,89.14,10,33,1142,12.9,0,0,95.58,0.0,3.29,0,3,0.6147
2025-12-08,1948,Oriente,SMB,Orgánico,Tablet,29,12000.0,0,23.95,516,9.67,48.09,2,4,20,5.01,0,0,94.13,0.0,1.87,0,3,0.5313
2025-12-08,1985,Centro,Enterprise,Paid Search,Mobile,41,26784.13,1,21.82,630,6.19,454.93,16,48,1290,12.5,0,0,129.88,0.0,4.24,0,3,0.7303
2025-12-08,1993,Centro,SMB,Orgánico,Desktop,46,83114.71,0,18.12,470,6.21,134.11,10,28,585,29.3,0,0,32.77,0.0,3.29,0,3,0.697
2025-12-15,52,Norte,Enterprise,Orgánico,Mobile,28,46281.43,0,22.61,566,6.41,249.19,10,37,1154,15.48,0,0,110.63,0.0,4.39,1,2,0.9242
2025-12-15,53,Sur,Enterprise,Social,Mobile,37,49963.4,0,22.11,542,4.75,399.51,20,75,1160,29.58,0,0,80.81,0.0,4.8,2,2,0.8923
2025-12-15,76,Occidente,Enterprise,Paid Search,Tablet,35,47206.49,0,21.95,539,7.03,440.68,16,56,1494,5.32,0,0,56.31,0.0,5.27,1,2,0.8714
2025-12-15,112,Sur,SMB,Paid Search,Mobile,20,40468.89,0,24.11,621,8.76,122.1,8,16,750,25.38,1,1,71.64,71.64,5.07,1,2,0.8816
2025-12-15,126,Occidente,Enterprise,Referidos,Mobile,54,97268.01,0,22.54,594,6.44,174.43,11,21,634,6.97,0,0,127.28,0.0,4.96,0,3,0.6822
2025-12-15,141,Norte,SMB,Social,Desktop,34,41136.49,0,25.89,659,8.44,110.03,6,18,352,17.21,0,0,53.95,0.0,3.09,0,4,0.5482
2025-12-15,170,Oriente,SMB,Orgánico,Tablet,23,83920.85,0,22.8,549,8.64,11.73,0,1,45,15.03,1,1,84.53,84.53,4.87,1,4,0.5359
2025-12-15,192,Oriente,Enterprise,Social,Mobile,33,49445.68,1,24.98,628,10.13,355.26,16,57,1508,7.04,1,1,133.65,133.65,3.2,1,5,0.5176
2025-12-15,243,Oriente,Enterprise,Paid Search,Mobile,25,25204.1,1,25.86,633,6.73,412.44,22,68,2578,0.34,0,0,116.64,0.0,2.52,0,4,0.5391
2025-12-15,281,Centro,Enterprise,Referidos,Mobile,37,26463.27,0,23.81,617,6.72,212.4,15,61,1584,8.48,1,1,88.49,88.49,2.92,0,3,0.7902
2025-12-15,340,Sur,SMB,Referidos,Mobile,48,62678.82,0,22.71,524,8.92,85.51,13,53,1320,24.01,0,0,72.78,0.0,2.28,0,3,0.6721
2025-12-15,384,Occidente,SMB,Orgánico,Tablet,54,37963.16,0,23.59,583,6.36,68.92,7,19,582,27.3,0,0,101.91,0.0,1.48,1,3,0.7525
2025-12-15,385,Centro,Enterprise,Email,Mobile,50,32522.38,1,23.24,579,7.09,227.51,16,45,1146,7.22,0,0,190.75,0.0,3.0,0,4,0.5699
2025-12-15,428,Centro,Enterprise,Paid Search,Mobile,42,31426.81,0,22.63,518,6.24,376.69,13,46,1061,15.81,0,0,141.76,0.0,6.04,1,2,0.8622
2025-12-15,468,Centro,Enterprise,Social,Mobile,62,22049.88,1,22.0,518,8.99,350.91,15,35,751,11.63,0,0,65.63,0.0,5.03,1,4,0.6292
2025-12-15,485,Sur,SMB,Paid Search,Mobile,44,35010.01,0,22.3,535,8.11,207.04,10,27,952,0.0,0,0,104.45,0.0,4.68,0,3,0.7565
2025-12-15,489,Oriente,SMB,Referidos,Desktop,25,22575.19,0,24.76,564,7.47,86.73,11,46,1117,5.36,0,0,74.18,0.0,5.21,1,2,0.8678
2025-12-15,508,Occidente,SMB,Orgánico,Mobile,33,21727.87,1,20.85,585,8.2,54.42,3,8,361,19.88,0,0,156.59,0.0,3.54,0,4,0.5186
2025-12-15,521,Occidente,Enterprise,Orgánico,Desktop,18,52109.04,0,24.83,532,6.24,153.41,5,17,259,23.56,1,1,69.78,69.78,2.8,0,4,0.4187
2025-12-15,521,Centro,SMB,Paid Search,Mobile,29,52073.2,0,23.77,574,7.54,149.71,10,28,658,9.24,0,0,90.91,0.0,2.37,0,3,0.7255
2025-12-15,522,Centro,SMB,Email,Mobile,37,26916.85,0,26.17,637,7.24,144.64,8,17,349,0.38,0,0,131.08,0.0,4.38,0,2,0.851
2025-12-15,527,Norte,Enterprise,Referidos,Tablet,33,32405.38,0,20.18,543,7.79,199.82,17,51,1549,23.18,0,0,106.57,0.0,5.21,3,1,0.9685
2025-12-15,561,Norte,Enterprise,Orgánico,Mobile,46,15840.06,0,25.69,601,6.4,203.69,13,41,1091,3.48,0,0,132.33,0.0,5.52,0,3,0.8055
2025-12-15,591,Sur,Enterprise,Orgánico,Desktop,37,33482.92,0,21.79,575,5.09,237.3,12,41,968,29.29,0,0,59.67,0.0,3.26,1,2,0.881
2025-12-15,592,Sur,SMB,Orgánico,Mobile,33,30542.88,1,24.22,580,5.9,33.1,6,21,643,12.19,0,0,183.66,0.0,4.72,0,3,0.7487
2025-12-15,647,Occidente,Enterprise,Email,Mobile,39,46717.09,0,21.52,529,8.66,345.32,20,70,2040,12.54,1,1,106.98,106.98,3.39,0,3,0.7084
2025-12-15,660,Occidente,SMB,Email,Mobile,39,22819.33,0,25.24,575,7.76,58.33,7,15,283,18.27,0,0,80.03,0.0,0.5,1,3,0.7027
2025-12-15,672,Occidente,SMB,Paid Search,Desktop,21,80675.48,0,21.71,577,7.03,145.33,9,13,282,19.24,0,0,101.51,0.0,3.45,0,3,0.7886
2025-12-15,680,Centro,SMB,Referidos,Tablet,28,28705.91,0,24.55,597,8.45,44.95,3,8,275,8.2,0,0,71.28,0.0,1.48,0,4,0.5308
2025-12-15,688,Centro,Enterprise,Email,Mobile,40,18085.97,0,23.45,546,6.85,320.33,12,29,865,16.27,0,0,102.52,0.0,3.58,0,3,0.6382
2025-12-15,690,Centro,SMB,Referidos,Mobile,34,61274.26,1,22.82,554,6.47,0.0,0,1,20,30.39,0,0,161.93,0.0,4.98,0,3,0.6907
2025-12-15,722,Oriente,Enterprise,Orgánico,Desktop,52,26523.17,0,21.17,560,7.51,169.7,7,19,487,17.91,1,2,78.81,157.63,3.01,0,3,0.6962
2025-12-15,731,Occidente,Enterprise,Orgánico,Mobile,31,47748.64,1,24.7,586,5.98,226.7,12,29,737,16.94,1,1,134.34,134.34,5.12,3,3,0.8613
2025-12-15,757,Oriente,SMB,Orgánico,Mobile,42,100614.66,0,24.86,599,8.69,51.76,4,13,206,1.21,0,0,58.3,0.0,6.63,1,2,0.9091
2025-12-15,804,Oriente,SMB,Orgánico,Mobile,33,48098.91,0,22.91,475,5.95,48.38,2,9,296,4.43,0,0,150.36,0.0,2.89,0,3,0.5277
2025-12-15,807,Oriente,SMB,Orgánico,Mobile,43,14288.21,1,22.17,498,7.78,38.34,2,11,175,25.81,0,0,163.53,0.0,2.87,1,3,0.7881
2025-12-15,841,Oriente,SMB,Social,Mobile,37,18518.72,0,22.67,583,8.2,90.19,11,28,930,6.24,1,2,49.42,98.84,2.87,0,5,0.3345
2025-12-15,841,Centro,SMB,Email,Mobile,26,21886.11,0,23.5,573,5.86,53.72,6,19,367,12.78,0,0,85.42,0.0,1.95,0,3,0.8147
2025-12-15,843,Centro,SMB,Social,Mobile,42,33450.05,0,24.92,667,7.23,24.95,4,17,735,4.96,0,0,118.82,0.0,4.23,1,2,0.8652
2025-12-15,850,Occidente,Enterprise,Paid Search,Mobile,55,31381.72,0,25.57,579,7.75,481.78,15,76,1663,9.09,1,1,82.78,82.78,3.25,2,2,0.8824
2025-12-15,907,Oriente,SMB,Paid Search,Mobile,23,52820.84,1,24.89,642,7.41,134.79,15,49,1492,8.05,1,2,138.85,277.7,6.18,0,3,0.6027
2025-12-15,943,Centro,SMB,Orgánico,Desktop,29,21036.97,0,21.63,483,8.09,0.0,2,2,29,9.09,0,0,108.27,0.0,3.07,2,2,0.8929
2025-12-15,980,Sur,SMB,Orgánico,Mobile,25,39942.65,1,24.95,576,6.72,23.81,3,10,351,6.63,0,0,143.05,0.0,4.14,0,3,0.6278
2025-12-15,1001,Norte,Enterprise,Referidos,Desktop,18,54740.46,1,21.89,586,7.03,194.15,12,37,1179,12.88,0,0,88.44,0.0,3.37,0,3,0.7081
2025-12-15,1015,Centro,SMB,Email,Desktop,38,16929.79,0,24.65,608,9.91,127.35,13,41,1191,8.17,0,0,72.7,0.0,3.4,0,3,0.7651
2025-12-15,1026,Sur,SMB,Email,Tablet,32,76195.33,0,23.72,595,7.3,69.63,9,31,500,9.97,1,1,47.89,47.89,2.91,1,3,0.7746
2025-12-15,1053,Norte,SMB,Social,Mobile,44,26315.16,0,22.55,558,7.42,96.53,10,29,874,21.63,1,1,81.46,81.46,7.09,0,3,0.8151
2025-12-15,1061,Sur,Enterprise,Paid Search,Mobile,37,28956.75,0,22.18,587,5.17,476.7,20,70,1898,12.64,1,1,89.31,89.31,3.1,1,3,0.8338
2025-12-15,1063,Centro,SMB,Orgánico,Desktop,46,97260.37,1,20.33,554,5.99,139.75,16,60,1425,5.34,0,0,165.13,0.0,2.39,0,4,0.5259
2025-12-15,1074,Oriente,SMB,Orgánico,Desktop,24,66359.76,1,24.45,549,7.61,113.71,9,29,875,10.85,0,0,122.12,0.0,3.26,0,5,0.514
2025-12-15,1085,Centro,SMB,Email,Mobile,20,40742.07,0,24.84,615,8.71,71.62,5,16,470,6.46,0,0,86.66,0.0,4.05,1,2,0.7978
2025-12-15,1103,Occidente,SMB,Email,Mobile,35,40603.28,0,22.14,570,5.22,94.3,10,31,803,11.56,0,0,63.16,0.0,4.47,2,2,0.861
2025-12-15,1105,Centro,Enterprise,Paid Search,Mobile,40,102859.89,0,23.16,576,4.55,403.77,13,44,929,1.82,0,0,98.78,0.0,4.39,0,2,0.8122
2025-12-15,1114,Centro,SMB,Orgánico,Mobile,40,51371.51,0,25.67,575,7.14,48.4,4,21,473,10.77,0,0,96.12,0.0,0.61,0,3,0.7223
2025-12-15,1126,Oriente,SMB,Referidos,Mobile,41,12878.55,1,22.72,519,6.84,0.0,2,10,340,14.62,0,0,168.62,0.0,3.23,0,3,0.6779
2025-12-15,1153,Occidente,SMB,Email,Desktop,34,27650.59,1,21.25,574,6.19,118.68,13,40,1532,14.68,0,0,143.41,0.0,2.75,0,3,0.6594
2025-12-15,1167,Centro,Enterprise,Paid Search,Desktop,55,54457.08,0,24.49,591,7.76,516.4,17,50,1096,11.23,0,0,119.84,0.0,1.64,0,3,0.4665
2025-12-15,1241,Oriente,SMB,Social,Mobile,21,17698.47,1,22.59,566,7.01,82.12,11,37,847,10.64,0,0,170.95,0.0,4.17,0,4,0.6624
2025-12-15,1250,Norte,Enterprise,Paid Search,Desktop,33,30320.54,0,24.93,593,8.77,469.97,22,41,1265,17.62,0,0,119.45,0.0,4.39,0,3,0.7232
2025-12-15,1261,Centro,SMB,Paid Search,Tablet,28,31448.91,0,21.56,584,7.1,158.81,7,31,888,16.8,0,0,52.3,0.0,4.04,0,2,0.8486
2025-12-15,1287,Centro,SMB,Email,Mobile,46,40141.78,0,22.68,494,6.77,31.88,4,11,125,17.83,1,1,72.84,72.84,2.02,0,3,0.5524
2025-12-15,1288,Occidente,SMB,Paid Search,Desktop,25,69577.75,0,21.63,567,6.97,126.3,12,39,710,7.14,0,0,132.48,0.0,3.2,0,4,0.5628
2025-12-15,1346,Centro,SMB,Orgánico,Desktop,34,34347.73,0,22.28,555,4.5,74.84,10,42,1269,3.38,1,1,136.8,136.8,5.73,1,3,0.7349
2025-12-15,1381,Occidente,SMB,Orgánico,Mobile,33,29948.47,0,23.56,553,7.94,82.61,6,13,327,27.11,0,0,74.39,0.0,2.4,1,3,0.7221
2025-12-15,1453,Sur,Enterprise,Paid Search,Mobile,50,25948.07,0,21.63,536,6.38,423.89,14,35,1137,17.05,0,0,132.74,0.0,2.49,1,3,0.6206
2025-12-15,1496,Sur,Enterprise,Orgánico,Mobile,45,38722.45,0,25.97,623,7.63,189.02,10,25,392,7.83,0,0,64.94,0.0,2.52,0,3,0.6497
2025-12-15,1524,Occidente,SMB,Orgánico,Desktop,18,24610.21,1,26.06,671,6.76,83.61,9,17,488,11.74,0,0,173.65,0.0,5.38,2,3,0.8458
2025-12-15,1528,Sur,SMB,Orgánico,Mobile,24,58316.58,0,27.8,694,7.11,82.09,10,37,1318,15.58,0,0,67.88,0.0,4.24,0,4,0.5917
2025-12-15,1567,Occidente,SMB,Paid Search,Mobile,52,49351.08,0,21.1,517,5.14,146.13,16,69,1894,10.06,0,0,84.9,0.0,1.82,1,3,0.6505
2025-12-15,1579,Norte,Enterprise,Orgánico,Mobile,43,59221.28,1,24.65,661,7.77,272.24,18,44,1620,5.6,1,1,200.13,200.13,3.12,0,4,0.4136
2025-12-15,1626,Occidente,SMB,Social,Mobile,33,34311.32,0,24.94,526,6.93,62.08,10,27,647,26.22,0,0,57.94,0.0,2.85,0,3,0.796
2025-12-15,1653,Oriente,SMB,Orgánico,Mobile,44,44216.57,0,20.55,549,5.59,53.64,7,26,800,7.9,0,0,116.18,0.0,2.66,0,3,0.7348
2025-12-15,1707,Oriente,SMB,Referidos,Mobile,28,40364.61,0,24.47,589,9.09,46.64,11,33,944,10.83,0,0,65.23,0.0,3.82,1,2,0.9133
2025-12-15,1734,Centro,SMB,Orgánico,Mobile,37,28307.82,0,22.02,565,5.99,0.0,4,15,705,0.99,1,1,91.12,91.12,1.89,0,4,0.5704
2025-12-15,1738,Centro,SMB,Social,Desktop,40,19135.01,0,24.52,636,7.53,89.21,8,30,974,9.46,0,0,85.26,0.0,0.5,0,3,0.6407
2025-12-15,1797,Oriente,SMB,Paid Search,Mobile,24,41464.91,0,20.03,517,5.62,97.2,8,18,407,1.42,0,0,79.62,0.0,3.94,1,2,0.8704
2025-12-15,1811,Centro,SMB,Orgánico,Mobile,52,44048.34,0,20.82,585,7.36,28.76,3,12,335,9.47,0,0,53.02,0.0,1.64,1,3,0.7741
2025-12-15,1889,Occidente,Enterprise,Paid Search,Desktop,28,26880.12,0,22.67,562,7.16,432.02,20,46,1824,19.36,0,0,138.85,0.0,3.08,0,3,0.5981
2025-12-15,1897,Sur,SMB,Paid Search,Mobile,46,20402.09,0,23.86,548,6.51,144.86,12,56,1410,15.8,0,0,68.18,0.0,6.01,0,2,0.7948
2025-12-15,1915,Sur,SMB,Social,Desktop,34,65172.04,1,25.16,636,7.26,119.6,9,27,755,2.66,0,0,153.53,0.0,2.95,0,5,0.4218
2025-12-15,1921,Sur,Enterprise,Social,Mobile,32,38635.32,0,22.15,538,5.45,319.09,13,28,977,0.0,0,0,64.32,0.0,4.43,1,3,0.8597
2025-12-15,1941,Sur,SMB,Orgánico,Desktop,44,16317.4,0,24.79,537,7.7,22.78,0,1,20,16.09,0,0,102.54,0.0,2.57,0,3,0.6528
2025-12-15,1946,Occidente,Enterprise,Social,Mobile,18,68026.91,1,26.49,545,6.82,285.58,11,31,955,2.37,1,1,163.01,163.01,2.08,0,4,0.5276
2025-12-22,34,Centro,SMB,Paid Search,Desktop,49,32963.91,1,21.13,458,9.2,177.03,11,41,691,22.85,0,0,92.13,0.0,0.63,0,4,0.397
2025-12-22,83,Oriente,SMB,Email,Mobile,35,24863.74,0,25.41,613,8.43,117.38,11,41,430,2.05,0,0,90.0,0.0,5.18,0,3,0.7051
2025-12-22,190,Oriente,Enterprise,Orgánico,Mobile,32,51535.43,1,25.39,575,9.89,248.75,9,29,835,18.68,0,0,122.74,0.0,3.44,0,4,0.6814
2025-12-22,245,Centro,Enterprise,Paid Search,Mobile,55,88551.88,0,23.99,585,6.54,505.81,18,75,2359,5.84,0,0,76.33,0.0,1.71,0,4,0.5268
2025-12-22,262,Centro,SMB,Referidos,Mobile,35,28606.07,1,23.1,491,6.68,24.62,5,14,304,11.53,1,2,121.49,242.99,2.43,0,5,0.4268
2025-12-22,339,Centro,Enterprise,Orgánico,Mobile,20,76330.25,0,26.49,653,7.66,253.66,13,25,810,0.85,0,0,72.71,0.0,3.75,1,3,0.811
2025-12-22,342,Sur,SMB,Paid Search,Mobile,26,42662.64,0,27.76,695,6.57,115.63,5,11,271,24.87,0,0,91.74,0.0,1.26,0,5,0.2169
2025-12-22,388,Sur,SMB,Paid Search,Mobile,24,22395.8,0,24.31,539,8.83,123.6,10,30,718,0.0,0,0,137.19,0.0,2.69,0,3,0.7346
2025-12-22,420,Oriente,Enterprise,Email,Desktop,22,28629.67,0,24.12,550,6.68,286.32,14,34,778,4.38,0,0,74.66,0.0,4.15,0,3,0.5664
2025-12-22,444,Occidente,SMB,Social,Mobile,35,85180.54,0,23.82,566,6.25,72.77,1,5,185,21.63,0,0,103.64,0.0,4.47,0,2,0.8215
2025-12-22,460,Oriente,SMB,Orgánico,Mobile,45,43547.62,1,20.47,578,6.28,52.39,11,25,650,14.64,0,0,108.57,0.0,5.44,1,2,0.8681
2025-12-22,470,Centro,SMB,Email,Desktop,49,28569.62,0,22.95,601,4.94,101.82,11,36,862,20.49,0,0,74.57,0.0,4.35,0,2,0.9004
2025-12-22,511,Norte,SMB,Paid Search,Mobile,30,55623.42,0,21.87,558,6.93,165.38,10,22,575,15.69,0,0,25.26,0.0,1.68,0,4,0.4722
2025-12-22,511,Occidente,SMB,Orgánico,Mobile,39,54250.22,0,21.57,516,8.8,53.0,8,14,439,24.16,1,1,44.5,44.5,2.72,2,4,0.4781
2025-12-22,538,Occidente,Enterprise,Orgánico,Desktop,24,42982.21,0,22.94,559,7.19,255.89,20,63,1821,15.47,1,3,107.19,321.57,1.46,1,3,0.7864
2025-12-22,551,Oriente,Enterprise,Paid Search,Desktop,44,49788.66,1,26.4,665,5.23,471.44,20,53,1508,24.38,0,0,159.71,0.0,3.77,0,4,0.4335
2025-12-22,555,Centro,SMB,Orgánico,Mobile,43,25826.52,0,20.52,503,6.53,38.54,7,16,491,0.0,0,0,122.82,0.0,3.32,0,3,0.7607
2025-12-22,578,Sur,SMB,Paid Search,Desktop,42,51322.76,0,21.92,566,6.72,142.76,10,20,522,7.14,1,1,104.46,104.46,5.49,1,4,0.6465
2025-12-22,586,Norte,SMB,Orgánico,Mobile,60,33304.62,1,25.68,588,8.28,61.25,14,60,1307,19.37,1,1,133.82,133.82,3.01,0,4,0.5539
2025-12-22,661,Occidente,SMB,Email,Tablet,47,51803.06,0,22.07,537,6.9,74.28,10,30,1233,0.0,0,0,73.5,0.0,3.93,0,3,0.637
2025-12-22,666,Sur,SMB,Orgánico,Mobile,27,71626.9,0,24.33,549,8.38,58.26,6,18,376,0.0,0,0,91.28,0.0,4.21,0,3,0.7857
2025-12-22,681,Norte,Enterprise,Social,Desktop,31,27537.33,1,26.74,586,7.51,368.78,12,37,954,0.0,0,0,119.88,0.0,2.03,1,3,0.8422
2025-12-22,688,Sur,Enterprise,Social,Tablet,34,23337.59,0,23.73,625,6.37,381.51,20,66,1280,9.36,0,0,108.88,0.0,3.72,2,2,0.8536
2025-12-22,756,Centro,SMB,Social,Mobile,28,57750.0,0,23.8,641,7.24,151.02,11,37,666,0.0,1,1,92.12,92.12,4.55,1,3,0.7844
2025-12-22,761,Centro,SMB,Referidos,Desktop,26,47982.75,0,26.43,642,7.27,0.0,0,1,20,15.66,0,0,51.17,0.0,5.73,0,3,0.7814
2025-12-22,764,Occidente,SMB,Orgánico,Mobile,45,41402.73,0,22.5,625,6.13,33.31,6,9,179,9.77,0,0,79.19,0.0,2.98,0,3,0.6567
2025-12-22,789,Centro,SMB,Social,Desktop,34,48770.21,0,24.97,678,7.66,106.75,11,45,1139,9.0,0,0,69.2,0.0,2.9,0,4,0.5496
2025-12-22,812,Centro,SMB,Orgánico,Mobile,40,25328.15,0,23.89,615,6.79,40.69,5,13,425,13.82,0,0,55.39,0.0,5.24,2,1,0.9568
2025-12-22,868,Occidente,SMB,Orgánico,Mobile,31,50480.66,0,27.3,684,7.53,47.17,8,18,395,2.01,0,0,98.68,0.0,4.52,0,3,0.7621
2025-12-22,887,Centro,SMB,Referidos,Mobile,38,19339.75,1,24.53,659,8.69,25.09,0,2,92,18.57,1,1,119.28,119.28,2.93,1,3,0.8093
2025-12-22,941,Occidente,Enterprise,Paid Search,Mobile,18,12144.81,0,22.99,553,4.38,432.28,22,60,1626,19.13,0,0,77.19,0.0,2.69,0,3,0.731
2025-12-22,981,Occidente,SMB,Orgánico,Mobile,35,16356.13,0,20.7,518,5.93,86.67,12,39,1009,4.7,0,0,108.37,0.0,2.26,0,4,0.4941
2025-12-22,989,Occidente,SMB,Email,Mobile,48,51764.17,1,22.84,609,7.64,109.11,9,37,652,0.0,0,0,113.89,0.0,2.41,0,4,0.4713
2025-12-22,1065,Oriente,Enterprise,Orgánico,Mobile,27,47574.12,0,27.49,728,7.66,214.11,17,54,1552,25.8,0,0,52.5,0.0,2.36,0,3,0.642
2025-12-22,1091,Centro,SMB,Orgánico,Mobile,45,24735.08,1,25.05,616,5.93,37.76,5,20,299,6.12,1,1,110.09,110.09,5.12,1,3,0.7557
2025-12-22,1104,Sur,Enterprise,Orgánico,Mobile,24,22100.31,1,25.35,566,3.5,159.16,12,46,1354,5.93,0,0,180.19,0.0,3.85,1,3,0.7869
2025-12-22,1172,Occidente,SMB,Paid Search,Desktop,22,46282.11,0,22.02,551,8.41,90.05,9,31,1119,8.2,0,0,129.21,0.0,5.11,0,2,0.8841
2025-12-22,1193,Norte,SMB,Social,Mobile,45,28298.8,0,25.9,635,7.64,74.85,10,25,603,14.94,0,0,55.53,0.0,0.5,1,4,0.6449
2025-12-22,1215,Centro,Enterprise,Email,Mobile,28,43893.75,1,21.27,525,7.99,315.05,12,33,506,14.4,0,0,177.53,0.0,1.38,0,4,0.4398
2025-12-22,1276,Norte,SMB,Paid Search,Mobile,38,54508.65,1,26.7,625,8.76,80.36,9,23,378,19.14,0,0,134.84,0.0,4.59,0,2,0.8357
2025-12-22,1345,Sur,SMB,Paid Search,Tablet,45,12984.78,0,21.98,596,8.64,111.01,13,27,567,16.48,1,1,69.24,69.24,0.5,0,4,0.5024
2025-12-22,1347,Centro,SMB,Orgánico,Mobile,29,44356.92,0,24.02,589,8.58,30.78,0,7,212,2.76,0,0,64.52,0.0,2.37,0,4,0.4646
2025-12-22,1353,Norte,Enterprise,Paid Search,Desktop,34,23334.02,0,25.53,560,7.28,445.01,12,42,1071,3.98,0,0,125.24,0.0,4.1,0,3,0.7864
2025-12-22,1372,Sur,Enterprise,Orgánico,Desktop,33,21318.35,0,24.0,580,6.07,202.89,15,54,1760,12.76,0,0,81.95,0.0,1.7,2,2,0.8727
2025-12-22,1389,Norte,Enterprise,Orgánico,Tablet,33,29971.92,1,23.18,608,9.42,191.08,13,57,1084,23.65,1,1,115.69,115.69,2.55,1,4,0.5948
2025-12-22,1508,Norte,Enterprise,Email,Mobile,36,38633.35,1,22.79,582,7.67,291.75,17,30,682,24.27,1,2,123.79,247.59,4.63,0,3,0.6527
2025-12-22,1512,Occidente,SMB,Social,Desktop,18,38617.92,0,26.34,648,7.6,61.94,4,12,293,0.0,0,0,127.33,0.0,4.36,0,2,0.8053
2025-12-22,1699,Sur,Enterprise,Paid Search,Desktop,34,29970.81,0,27.24,618,6.8,468.54,16,51,1596,15.01,0,0,46.3,0.0,3.76,0,3,0.8282
2025-12-22,1707,Oriente,Enterprise,Social,Mobile,57,74527.73,0,24.59,587,7.56,326.21,14,42,1057,15.52,0,0,105.8,0.0,2.02,1,4,0.5765
2025-12-22,1713,Norte,Enterprise,Orgánico,Mobile,44,47820.87,0,23.62,575,7.32,272.93,9,36,941,11.91,0,0,100.42,0.0,3.55,0,3,0.5039
2025-12-22,1721,Centro,SMB,Social,Mobile,26,16964.49,0,24.76,586,6.38,90.89,3,6,178,10.56,0,0,83.75,0.0,1.46,2,2,0.8908
2025-12-22,1786,Sur,SMB,Referidos,Desktop,22,24624.86,0,23.61,625,8.52,46.92,4,12,533,13.91,0,0,57.15,0.0,3.19,0,3,0.5828
2025-12-22,1793,Centro,Enterprise,Paid Search,Mobile,51,42177.56,0,23.95,555,6.95,490.96,23,79,2682,0.0,0,0,112.28,0.0,2.35,1,3,0.5849
2025-12-22,1823,Norte,SMB,Email,Mobile,40,47968.86,0,23.85,614,5.29,43.26,8,20,512,12.29,0,0,85.47,0.0,2.72,1,4,0.4027
2025-12-22,1921,Occidente,SMB,Paid Search,Mobile,18,41779.4,0,20.76,578,7.17,167.79,16,57,720,21.11,0,0,84.51,0.0,4.67,1,2,0.8794
2025-12-22,1940,Norte,SMB,Paid Search,Desktop,52,32007.03,0,25.94,565,9.19,119.46,10,36,864,10.38,0,0,72.21,0.0,4.21,0,3,0.6547
2025-12-22,1945,Centro,Enterprise,Orgánico,Mobile,42,52030.2,1,22.32,504,5.5,266.21,13,46,1440,2.55,1,1,199.0,199.0,3.54,0,3,0.6644
2025-12-22,1963,Norte,Enterprise,Orgánico,Mobile,39,18385.44,0,22.13,523,6.02,226.91,10,24,785,14.35,1,1,61.73,61.73,3.43,0,3,0.7055
2025-12-29,7,Oriente,SMB,Paid Search,Mobile,39,21604.34,0,24.1,647,7.75,144.28,10,26,444,4.85,0,0,83.12,0.0,2.09,2,3,0.7585
2025-12-29,98,Occidente,SMB,Paid Search,Mobile,28,31864.27,1,21.92,551,8.45,118.96,11,37,1129,3.63,0,0,176.11,0.0,0.57,2,4,0.7169
2025-12-29,103,Centro,SMB,Social,Mobile,40,62857.16,0,27.32,559,9.28,0.0,4,16,557,4.57,1,1,23.98,23.98,1.93,1,3,0.745
2025-12-29,231,Oriente,Enterprise,Paid Search,Mobile,52,29858.29,1,26.0,679,7.17,434.01,19,46,1197,12.91,1,1,184.54,184.54,2.0,1,4,0.5873
2025-12-29,263,Oriente,Enterprise,Email,Mobile,58,37248.37,1,26.26,674,8.09,223.6,13,51,1642,2.83,0,0,197.25,0.0,4.17,0,4,0.4238
2025-12-29,321,Sur,Enterprise,Paid Search,Mobile,46,25331.88,0,23.94,578,6.63,339.89,17,57,1278,1.81,0,0,139.5,0.0,3.06,1,2,0.8603
2025-12-29,325,Oriente,Enterprise,Email,Mobile,39,63103.11,1,25.13,541,6.61,233.53,13,39,689,15.01,0,0,136.21,0.0,3.15,1,3,0.8106
2025-12-29,374,Sur,SMB,Social,Desktop,26,58183.46,0,27.65,622,7.17,100.12,9,24,602,18.25,0,0,78.52,0.0,4.47,0,3,0.7085
2025-12-29,415,Centro,SMB,Orgánico,Mobile,43,58796.66,1,26.41,550,6.89,38.67,4,14,516,18.67,1,1,114.5,114.5,5.84,2,3,0.88
